event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,92,0,0,2031,223,2050,145
1,2080,97,64,-64,2030,434,2050,147
1,2080,99,0,0,2031,232,2050,150
1,2080,101,-32,16,2040,390,2050,152
1,2080,106,16,-16,2041,307,2060,204
1,2080,114,-16,-16,2030,466,2050,176
1,2080,118,0,112,2030,469,2051,60
1,2080,121,112,48,2030,471,2060,217
1,2081,4,0,0,2031,223,2050,145
1,2081,9,0,0,2040,385,2051,36
1,2081,10,-32,0,2040,390,2050,152
1,2081,16,16,-16,2041,307,2060,204
1,2081,24,-16,0,2030,466,2050,176
1,2081,27,0,64,2030,469,2051,60
1,2081,30,112,48,2030,471,2060,217
2,2080,267,-16,0,2040,429,2050,122
2,2080,268,16,0,2040,430,2051,295
2,2080,269,0,0,2031,191,2050,125
2,2080,279,96,48,2030,389,2061,246
2,2080,284,-48,-16,2040,460,2050,143
2,2080,285,32,64,2040,461,2050,144
2,2080,288,80,-16,2030,403,2060,181
2,2081,95,-16,0,2040,429,2050,122
2,2081,96,16,0,2040,430,2051,295
2,2081,97,-32,0,2041,323,2051,296
2,2081,108,96,16,2030,389,2061,246
2,2081,112,-48,-32,2040,460,2050,143
2,2081,113,32,48,2040,461,2050,144
2,2081,116,80,-16,2030,403,2060,181
3,2080,300,-16,0,2030,48,2051,124
3,2080,322,-16,-16,2031,223,2051,150
3,2081,409,-16,-16,2030,48,2051,124
4,2080,257,-16,0,2030,398,2050,222
4,2080,260,16,-32,2030,402,2050,225
4,2080,274,16,0,2031,362,2060,329
4,2080,275,-32,-48,2040,73,2050,244
4,2080,277,64,0,2030,416,2060,331
4,2080,283,0,-16,2030,419,2050,251
4,2080,287,160,96,2040,87,2050,254
4,2081,192,-16,0,2030,398,2050,222
4,2081,195,16,-16,2030,402,2050,225
4,2081,209,16,0,2031,362,2060,329
4,2081,210,-32,-64,2040,73,2050,244
4,2081,213,-32,0,2030,416,2050,245
4,2081,216,0,0,2030,419,2050,251
4,2081,220,160,96,2040,87,2050,254
5,2080,561,32,0,2030,432,2051,374
5,2080,564,80,-112,2041,479,2050,623
5,2080,567,-16,-16,2041,482,2050,626
5,2080,576,0,0,2031,204,2050,635
5,2080,579,-16,-16,2031,205,2050,637
5,2080,598,0,-16,2030,469,2050,661
5,2081,142,32,-16,2030,432,2051,374
5,2081,145,80,-112,2041,479,2050,623
5,2081,147,-16,-32,2041,482,2050,626
5,2081,155,48,16,2030,449,2060,252
5,2081,158,-16,0,2031,205,2050,637
5,2081,180,0,-16,2030,469,2050,661
6,2080,334,0,-16,2031,295,2050,383
6,2080,335,48,-16,2040,161,2060,260
6,2080,350,32,0,2031,322,2050,408
6,2080,352,-16,0,2030,149,2051,121
6,2080,353,16,0,2031,325,2050,414
6,2081,492,0,-16,2031,295,2050,383
6,2081,493,48,-16,2040,161,2060,260
6,2081,510,16,0,2040,186,2050,408
6,2081,512,-32,-32,2030,149,2050,412
6,2081,513,48,128,2030,150,2060,284
6,2081,514,16,-32,2031,325,2050,414
7,2080,241,-16,-16,2030,596,2050,298
7,2080,243,128,0,2030,599,2051,126
7,2080,245,32,0,2041,549,2060,349
7,2080,250,96,16,2030,609,2060,356
7,2080,253,32,0,2030,619,2061,183
7,2080,255,-16,0,2031,426,2050,320
7,2080,262,32,-32,2030,631,2050,329
7,2080,266,48,0,2030,636,2050,334
7,2080,269,-32,16,2030,642,2050,338
7,2081,208,144,0,2031,397,2051,126
7,2081,210,32,0,2041,549,2060,349
7,2081,217,48,-16,2031,411,2060,356
7,2081,220,32,0,2030,619,2061,183
7,2081,222,-16,-32,2031,426,2050,320
7,2081,228,32,-32,2030,631,2050,329
7,2081,231,48,0,2030,636,2050,334
7,2081,234,-32,-16,2030,642,2050,338
7,2081,240,0,0,2040,505,2050,344
8,2080,446,0,0,2030,502,2050,272
8,2080,447,16,-16,2040,79,2060,316
8,2080,451,0,-16,2030,507,2051,401
8,2080,456,0,64,2030,519,2050,287
8,2081,476,16,0,2040,78,2051,395
8,2081,477,-32,0,2040,79,2051,397
8,2081,481,0,-16,2030,507,2051,401
8,2081,486,0,16,2030,519,2050,287
9,2080,376,16,16,2041,257,2061,317
9,2081,53,64,-32,2031,110,2050,343
9,2081,62,-48,0,2030,88,2050,356
10,2080,389,0,-16,2031,62,2050,240
10,2080,392,-32,-16,2030,216,2051,421
10,2080,404,-32,0,2040,166,2050,252
10,2080,407,96,32,2040,171,2050,255
10,2080,409,-160,-64,2030,231,2060,128
10,2081,443,0,0,2031,62,2050,240
10,2081,446,-32,0,2030,216,2051,421
10,2081,457,-32,0,2040,166,2050,252
10,2081,460,-128,-32,2041,324,2050,255
10,2081,463,-160,-64,2030,231,2060,128
11,2080,396,64,0,2030,315,2060,221
11,2080,398,32,0,2031,185,2050,362
11,2080,399,16,0,2031,186,2060,226
11,2080,415,0,16,2041,282,2050,385
11,2080,416,16,0,2041,283,2061,109
11,2080,419,0,0,2040,153,2050,394
11,2080,420,0,0,2031,219,2050,395
11,2081,157,64,0,2030,315,2060,221
11,2081,159,32,-16,2031,185,2050,362
11,2081,174,0,-16,2041,282,2050,385
11,2081,175,16,-16,2041,283,2061,109
11,2081,178,0,0,2040,153,2050,394
11,2081,179,0,0,2031,219,2050,395
12,2080,344,32,64,2040,215,2060,413
12,2080,345,0,-32,2031,372,2051,300
12,2080,351,0,16,2040,227,2061,459
12,2080,355,0,0,2031,386,2050,279
12,2080,366,-16,0,2030,201,2050,292
12,2081,152,-64,0,2031,372,2050,264
12,2081,158,-16,0,2040,227,2060,424
12,2081,162,16,0,2030,190,2050,279
12,2081,172,-16,0,2030,201,2050,292
13,2080,210,-32,0,2031,280,2050,127
13,2080,220,0,-16,2040,505,2050,137
13,2080,229,-96,80,2031,320,2060,261
13,2080,234,32,0,2041,460,2060,266
13,2080,235,16,0,2040,526,2050,151
13,2081,568,-32,-16,2031,280,2050,127
13,2081,579,0,-32,2040,505,2050,137
13,2081,587,-96,80,2031,320,2060,261
13,2081,592,0,0,2031,323,2051,180
13,2081,593,-16,0,2040,526,2051,182
14,2080,467,0,0,2030,135,2050,430
14,2080,468,32,0,2031,174,2050,433
14,2080,469,16,-16,2030,137,2050,434
14,2080,476,32,0,2040,266,2051,373
14,2080,479,-16,0,2031,184,2051,376
14,2080,480,16,-16,2040,269,2060,223
14,2080,485,48,-16,2040,274,2060,228
14,2080,489,32,-32,2031,199,2060,233
14,2080,490,48,16,2040,282,2050,452
14,2081,398,0,0,2030,135,2050,430
14,2081,399,32,-16,2031,174,2050,433
14,2081,400,0,0,2040,258,2050,434
14,2081,409,-16,0,2031,184,2051,376
14,2081,414,48,-16,2040,274,2060,228
14,2081,418,32,-16,2031,199,2060,233
14,2081,419,48,16,2040,282,2050,452
15,2080,259,0,16,2041,430,2051,103
15,2080,260,0,-16,2041,431,2061,139
15,2080,263,16,0,2031,354,2060,311
15,2080,265,32,0,2041,439,2060,319
15,2080,276,-16,0,2040,198,2050,243
15,2080,281,0,0,2030,422,2050,250
15,2080,285,32,0,2031,389,2050,254
15,2080,286,16,16,2030,427,2060,346
15,2081,74,16,0,2040,171,2051,103
15,2081,75,-32,-16,2041,431,2051,104
15,2081,78,-16,0,2031,354,2051,107
15,2081,80,32,0,2041,439,2060,319
15,2081,91,0,-16,2030,412,2051,126
15,2081,94,0,0,2030,422,2050,250
15,2081,97,16,0,2040,213,2050,254
15,2081,98,16,-16,2030,427,2060,346
16,2080,244,32,0,2041,302,2060,437
16,2080,251,32,0,2041,312,2051,280
16,2080,253,-96,64,2030,384,2051,283
16,2080,256,32,0,2031,423,2060,453
16,2080,269,0,0,2031,434,2051,298
16,2081,122,-32,16,2041,302,2050,198
16,2081,128,16,0,2030,375,2051,280
16,2081,131,-96,80,2030,384,2051,283
16,2081,134,-16,0,2031,423,2051,286
16,2081,147,0,0,2031,434,2051,298
17,2080,385,-32,0,2031,197,2050,427
17,2080,391,16,32,2040,331,2050,439
17,2080,395,48,0,2031,216,2050,444
17,2081,133,16,-16,2031,197,2060,234
17,2081,139,16,48,2040,331,2050,439
17,2081,142,48,0,2031,216,2050,444
18,2080,117,0,0,2030,338,2050,159
18,2080,123,160,160,2041,379,2051,79
18,2080,129,80,0,2031,243,2060,209
18,2081,45,16,0,2040,301,2050,159
18,2081,51,160,128,2041,379,2051,79
18,2081,57,96,-16,2040,316,2060,209
19,2080,362,48,0,2031,159,2060,111
19,2080,365,128,16,2040,295,2050,328
19,2080,367,-16,0,2040,299,2050,329
19,2080,371,0,-16,2030,434,2050,340
19,2080,372,16,-16,2041,480,2060,123
19,2081,210,16,0,2040,291,2050,326
19,2081,213,64,-32,2031,163,2050,328
19,2081,216,-16,0,2040,299,2050,329
19,2081,219,0,-16,2030,434,2050,340
19,2081,220,-32,0,2041,480,2050,342
20,2080,379,0,0,2041,306,2050,423
20,2080,382,-48,-32,2040,235,2050,425
20,2080,391,16,-16,2040,252,2050,434
20,2080,393,32,0,2031,168,2060,205
20,2081,67,0,0,2041,306,2050,423
20,2081,70,-48,-32,2040,235,2050,425
20,2081,80,16,-16,2040,252,2050,434
20,2081,82,-16,-16,2031,168,2051,282
21,2080,474,-16,0,2030,191,2050,438
21,2080,476,-48,-16,2040,361,2050,440
21,2080,480,-80,0,2041,160,2051,120
21,2080,484,-48,0,2041,165,2050,448
21,2080,487,0,-16,2030,211,2051,127
21,2080,496,-16,16,2031,301,2050,463
21,2080,501,0,0,2031,307,2050,466
21,2080,502,-80,-16,2030,225,2060,351
21,2081,81,-16,-16,2030,191,2050,438
21,2081,83,-48,-16,2040,361,2050,440
21,2081,87,-80,0,2041,160,2051,120
21,2081,91,-16,-16,2041,165,2051,123
21,2081,94,0,-32,2030,211,2051,127
21,2081,103,-16,0,2031,301,2050,463
21,2081,108,0,0,2031,307,2050,466
21,2081,109,-80,-32,2030,225,2060,351
22,2080,388,32,64,2040,232,2060,201
22,2080,392,-32,-16,2040,239,2050,369
22,2080,397,32,16,2030,447,2060,211
22,2080,400,16,16,2030,450,2050,374
22,2080,404,32,16,2040,256,2060,215
22,2080,407,80,-16,2040,260,2060,217
22,2081,77,32,48,2040,232,2060,201
22,2081,79,-32,0,2040,239,2050,369
22,2081,84,48,0,2041,292,2060,211
22,2081,87,16,16,2030,450,2050,374
22,2081,91,32,16,2040,256,2060,215
