event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,275,-32,0,2040,360,2051,55
1,2081,191,-32,0,2040,360,2051,55
2,2080,488,0,-64,2040,137,2060,227
2,2080,491,-16,-80,2030,323,2051,529
2,2080,502,16,-32,2031,287,2050,200
2,2080,507,0,-32,2041,403,2061,609
2,2080,516,0,-32,2040,176,2051,545
2,2080,518,16,-32,2031,309,2050,216
2,2081,558,0,-64,2040,137,2060,227
2,2081,562,-16,-80,2030,323,2051,529
2,2081,573,16,-32,2031,287,2050,200
2,2081,578,-64,16,2041,403,2050,205
2,2081,587,0,-48,2040,176,2051,545
2,2081,589,16,-48,2031,309,2050,216
3,2080,372,96,96,2031,549,2050,338
3,2080,376,0,0,2040,463,2051,244
3,2080,379,-48,0,2030,133,2051,251
3,2080,392,-32,0,2040,490,2050,358
3,2080,393,-32,-48,2041,222,2050,360
3,2080,400,-32,-16,2030,163,2050,366
3,2081,274,96,96,2031,549,2050,338
3,2081,278,-16,0,2040,463,2050,340
3,2081,280,-48,16,2030,133,2051,251
3,2081,293,-16,0,2041,214,2050,357
3,2081,295,0,-16,2040,490,2051,262
3,2081,296,-32,-64,2041,222,2050,360
4,2080,340,0,-16,2031,203,2060,167
4,2080,342,-48,96,2031,206,2061,254
4,2080,343,0,0,2040,408,2050,130
4,2080,345,48,0,2031,211,2060,170
4,2080,352,32,0,2040,415,2060,176
4,2080,353,16,0,2031,216,2051,296
4,2080,356,0,16,2031,224,2051,300
4,2080,359,16,0,2040,432,2050,148
4,2081,62,-48,80,2031,206,2061,254
4,2081,63,-16,0,2040,408,2051,288
4,2081,65,-16,0,2031,211,2050,131
4,2081,72,0,-16,2031,215,2060,176
4,2081,73,16,0,2031,216,2051,296
4,2081,76,0,16,2031,224,2051,300
4,2081,78,16,0,2040,432,2050,148
5,2080,90,80,-16,2030,408,2050,146
5,2080,93,16,0,2030,414,2050,147
5,2080,98,-32,0,2040,334,2050,154
5,2080,112,-16,0,2041,480,2050,166
5,2081,368,80,0,2030,408,2050,146
5,2081,371,32,0,2040,326,2050,147
5,2081,376,0,0,2040,334,2051,67
5,2081,388,16,0,2041,480,2051,78
6,2080,431,16,-48,2030,93,2060,294
6,2080,445,0,0,2040,152,2051,339
6,2080,447,-160,-48,2030,110,2060,310
6,2081,57,16,-64,2030,93,2060,294
6,2081,71,0,-48,2040,152,2051,339
6,2081,73,-160,-96,2030,110,2060,310
7,2080,203,-48,48,2031,290,2060,255
7,2080,210,64,0,2030,426,2060,262
7,2080,220,16,-80,2041,368,2051,112
7,2081,69,-48,0,2031,290,2060,255
7,2081,74,80,0,2031,301,2060,262
7,2081,75,0,-16,2030,427,2050,176
7,2081,86,16,-80,2041,368,2051,112
8,2080,315,0,-16,2040,44,2050,194
8,2080,320,-64,48,2031,128,2060,166
8,2080,323,32,0,2031,133,2060,169
8,2080,324,0,-16,2040,59,2050,206
8,2080,328,16,0,2040,63,2050,211
8,2080,330,16,0,2040,65,2050,212
8,2080,331,16,-16,2031,143,2050,213
8,2080,332,-16,0,2031,144,2050,214
8,2080,336,16,0,2031,151,2051,283
8,2081,417,0,-32,2040,44,2050,194
8,2081,422,-64,64,2031,128,2060,166
8,2081,426,0,0,2040,59,2050,206
8,2081,431,16,-16,2040,63,2050,211
8,2081,433,16,-48,2040,65,2050,212
8,2081,434,-16,0,2031,144,2050,214
8,2081,436,16,-16,2031,151,2051,283
9,2080,307,0,0,2040,149,2050,227
9,2080,308,-32,-16,2040,150,2060,119
9,2080,310,48,0,2031,80,2060,121
9,2080,319,-16,0,2041,424,2051,269
9,2081,373,0,-16,2040,149,2050,227
