event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,96,-48,-16,2011,430,2081,64
1,2050,102,-112,-32,2010,42,2080,196
1,2050,104,-96,-16,2021,172,2080,199
1,2050,107,-48,-32,2010,48,2080,203
1,2051,136,-48,-16,2011,430,2081,64
1,2051,141,-112,-16,2010,42,2080,196
1,2051,144,-96,16,2021,172,2080,199
1,2051,146,-48,0,2010,48,2080,203
1,2060,221,32,0,2011,430,2071,464
1,2060,226,-112,48,2010,42,2080,196
1,2060,228,-96,48,2021,172,2080,199
1,2060,232,-48,64,2010,48,2080,203
1,2061,295,16,0,2010,39,2071,464
1,2061,300,-112,48,2010,42,2080,196
1,2061,302,-96,80,2021,172,2080,199
1,2061,306,-48,80,2010,48,2080,203
2,2050,249,160,-80,2021,329,2080,359
2,2050,251,-64,-16,2010,394,2080,360
2,2050,253,-48,0,2010,399,2080,366
2,2050,263,-80,0,2010,403,2080,376
2,2050,272,-80,16,2010,408,2081,530
2,2050,274,-96,0,2010,410,2080,380
2,2050,279,-80,0,2010,416,2080,385
2,2050,282,-80,32,2011,491,2081,538
2,2051,291,160,-96,2021,329,2080,359
2,2051,292,-64,0,2010,394,2080,360
2,2051,293,-48,16,2010,399,2080,366
2,2051,303,-80,0,2010,403,2080,376
2,2051,310,-80,0,2010,408,2081,530
2,2051,316,-80,0,2010,416,2080,385
2,2051,318,-80,16,2011,491,2081,538
2,2060,165,160,0,2021,329,2080,359
2,2060,167,16,16,2010,394,2070,496
2,2060,168,-48,64,2010,399,2080,366
2,2060,177,16,-32,2010,403,2071,550
2,2060,184,-80,64,2010,408,2081,530
2,2060,189,32,-32,2021,349,2080,381
2,2060,193,-80,48,2010,416,2080,385
2,2060,196,-80,64,2011,491,2081,538
2,2061,91,144,0,2010,393,2080,359
2,2061,92,16,48,2010,394,2070,496
2,2061,93,-48,80,2010,399,2080,366
2,2061,102,16,-16,2010,403,2071,550
2,2061,108,32,0,2021,349,2080,381
2,2061,111,-80,80,2010,416,2080,385
3,2050,348,32,-16,2021,417,2080,379
3,2050,353,-96,64,2011,260,2080,384
3,2050,364,-64,-16,2021,429,2080,392
3,2050,368,-80,0,2010,461,2081,302
3,2050,370,-80,32,2010,465,2080,408
3,2050,371,-64,16,2011,278,2080,409
3,2051,323,32,0,2021,417,2080,379
3,2051,338,-48,16,2010,461,2080,395
3,2051,341,-80,0,2010,465,2080,408
3,2051,342,-64,16,2011,278,2080,409
3,2060,171,-16,32,2010,446,2080,379
3,2060,183,-64,32,2021,429,2080,392
3,2060,186,-48,64,2010,461,2080,395
3,2060,189,-80,64,2010,465,2080,408
3,2061,50,-16,0,2011,255,2071,68
3,2061,51,-16,32,2010,446,2080,379
3,2061,62,-48,48,2010,461,2080,395
4,2050,172,-32,-80,2010,511,2080,349
4,2051,299,-32,-48,2010,511,2080,349
4,2060,203,-32,0,2010,511,2080,349
4,2061,271,-32,0,2010,511,2080,349
5,2050,455,-48,-16,2011,355,2081,92
5,2050,457,-160,-96,2011,357,2070,340
5,2050,459,-48,-16,2011,358,2080,498
5,2050,465,-80,-48,2011,362,2081,103
5,2050,469,-64,0,2011,368,2081,107
5,2050,475,-16,0,2010,441,2080,514
5,2050,478,-48,16,2011,377,2080,517
5,2051,131,-48,0,2011,355,2081,92
5,2051,133,-160,-48,2011,357,2070,340
5,2051,135,-48,16,2011,358,2080,498
5,2051,144,-32,-16,2011,368,2080,508
5,2051,151,-32,0,2010,441,2081,113
5,2051,154,32,0,2011,377,2071,560
5,2060,255,48,0,2021,526,2070,339
