event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,90,80,32,2021,141,2080,155
1,2051,122,-16,-32,2010,53,2080,155
1,2060,177,-16,-16,2010,53,2080,155
1,2061,67,0,0,2010,53,2081,283
2,2050,72,-64,0,2021,340,2081,224
2,2050,88,48,-32,2021,345,2070,484
2,2051,383,-48,0,2021,340,2080,357
2,2051,400,48,-32,2021,345,2070,484
2,2060,108,-48,32,2021,340,2080,357
2,2060,124,48,-16,2021,345,2070,484
2,2061,192,-48,32,2021,340,2080,357
2,2061,207,16,-16,2010,60,2070,484
3,2050,148,-128,0,2010,126,2081,477
3,2050,154,-96,16,2010,130,2081,484
3,2050,162,-80,0,2011,456,2081,490
3,2051,186,-128,32,2010,126,2081,477
3,2051,192,-96,16,2010,130,2081,484
3,2051,198,-64,0,2011,456,2080,249
3,2060,278,-128,64,2010,126,2081,477
3,2060,286,-96,64,2010,130,2081,484
3,2060,296,-64,64,2011,456,2080,249
3,2061,373,-96,80,2010,130,2081,484
4,2050,173,-96,32,2010,102,2081,357
4,2050,177,-80,-16,2010,104,2081,358
4,2050,188,-64,-16,2010,111,2080,232
4,2050,195,0,-32,2011,334,2080,238
4,2050,196,-32,16,2011,336,2080,239
4,2050,205,96,-64,2011,337,2080,243
4,2050,209,-48,16,2021,273,2081,388
4,2051,53,-96,0,2010,102,2081,357
4,2051,57,-80,0,2010,104,2081,358
4,2051,69,-64,16,2010,111,2080,232
4,2051,75,0,-32,2011,334,2080,238
4,2051,76,-32,0,2011,336,2080,239
4,2051,84,80,80,2010,116,2080,243
4,2060,480,-96,48,2010,102,2081,357
4,2060,483,-64,48,2010,104,2080,220
4,2060,496,32,-16,2010,111,2070,346
4,2060,504,0,0,2011,334,2080,238
4,2060,510,96,-16,2011,337,2080,243
4,2061,526,-64,48,2010,104,2080,220
4,2061,534,32,-16,2010,111,2070,346
4,2061,542,0,0,2011,334,2080,238
4,2061,548,80,0,2010,116,2080,243
5,2050,301,-64,-16,2021,395,2080,423
5,2051,339,16,-96,2010,236,2070,488
5,2051,354,32,32,2010,241,2070,492
5,2051,373,-48,0,2021,395,2081,525
5,2060,183,-48,32,2021,395,2081,525
5,2061,305,16,-32,2010,236,2070,488
5,2061,320,32,96,2010,241,2070,492
5,2061,333,-48,32,2021,395,2081,525
6,2050,300,-64,-16,2021,360,2081,446
