event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,280,16,0,2031,352,2061,478
1,2080,289,0,0,2041,428,2060,394
1,2080,301,-32,-16,2040,178,2050,215
1,2080,306,-64,32,2040,186,2050,221
1,2081,315,32,0,2030,108,2061,478
1,2081,324,-32,0,2040,168,2050,206
1,2081,336,-32,-16,2040,178,2050,215
1,2081,340,-64,32,2040,186,2050,221
2,2070,415,-144,224,2041,357,2060,116
2,2070,418,-16,112,2041,368,2050,210
2,2070,420,16,48,2040,159,2060,122
2,2070,422,80,80,2041,381,2060,126
2,2071,177,-144,224,2041,357,2060,116
2,2071,180,-16,112,2041,368,2050,210
2,2071,182,16,48,2040,159,2060,122
2,2080,288,0,0,2030,457,2051,234
2,2080,300,-16,-16,2041,368,2050,210
2,2080,303,-32,-16,2041,371,2051,248
2,2080,308,80,16,2041,381,2060,126
2,2080,310,0,32,2040,171,2050,219
2,2081,430,-16,0,2031,57,2050,196
2,2081,438,-16,0,2041,368,2050,210
2,2081,441,-32,-16,2041,371,2051,248
2,2081,446,80,16,2041,381,2060,126
2,2081,448,0,0,2040,171,2050,219
3,2070,454,0,64,2040,403,2050,90
3,2071,83,0,48,2040,403,2050,90
3,2080,315,0,-16,2041,351,2051,258
3,2080,316,-80,0,2040,404,2050,91
3,2080,317,-32,16,2040,405,2051,261
3,2080,324,0,-32,2041,362,2050,100
3,2080,325,32,-16,2041,368,2060,142
3,2080,328,-16,0,2030,528,2051,274
3,2080,337,-32,-48,2041,381,2050,115
3,2080,342,16,0,2031,202,2060,159
3,2080,346,0,-16,2031,213,2051,291
3,2080,347,-48,16,2040,448,2051,292
3,2081,49,0,-16,2041,351,2051,258
3,2081,50,-80,0,2040,404,2050,91
3,2081,51,48,0,2040,405,2060,133
3,2081,57,0,-16,2041,362,2050,100
3,2081,58,64,0,2030,526,2060,142
3,2081,61,-32,-32,2030,528,2050,107
3,2081,65,16,16,2040,428,2050,111
3,2081,70,-32,-48,2041,381,2050,115
3,2081,75,32,0,2041,388,2060,159
3,2081,79,0,16,2031,213,2051,291
3,2081,80,-48,16,2040,448,2051,292
4,2080,577,48,0,2030,188,2061,224
4,2080,581,0,0,2030,192,2050,537
4,2080,582,0,-16,2041,458,2050,538
4,2080,588,16,0,2040,375,2060,330
4,2080,594,80,-16,2030,210,2060,337
4,2080,598,48,-16,2040,394,2060,343
4,2081,128,-16,0,2030,188,2050,531
4,2081,132,16,-16,2031,269,2050,537
4,2081,134,0,0,2031,272,2051,414
4,2081,140,16,0,2040,375,2060,330
4,2081,142,16,-16,2031,285,2050,554
4,2081,145,64,0,2040,388,2060,337
4,2081,149,80,-16,2031,299,2060,343
5,2080,278,0,-16,2040,200,2050,245
5,2080,281,0,0,2030,350,2051,134
5,2080,282,32,0,2041,491,2050,250
5,2080,284,-16,0,2041,496,2050,254
5,2081,455,0,0,2040,200,2050,245
5,2081,458,0,-16,2030,350,2051,134
5,2081,460,-16,0,2041,491,2051,135
5,2081,461,32,0,2040,212,2060,389
5,2081,469,96,0,2030,365,2050,270
6,2070,388,32,64,2040,429,2060,219
6,2080,496,32,0,2031,165,2060,206
6,2080,498,0,0,2031,175,2050,471
6,2080,504,-16,-32,2041,258,2050,477
6,2080,512,16,0,2031,189,2051,318
6,2080,519,64,0,2030,159,2060,238
6,2081,325,-48,0,2031,165,2050,459
6,2081,327,0,-16,2031,175,2050,471
6,2081,333,-16,-32,2041,258,2050,477
6,2081,341,16,0,2031,189,2051,318
6,2081,348,64,0,2030,159,2060,238
7,2070,524,0,48,2030,309,2060,441
7,2070,526,0,64,2040,488,2060,445
7,2070,533,16,64,2030,341,2050,222
7,2071,114,0,48,2030,309,2060,441
7,2071,117,0,64,2040,488,2060,445
7,2071,126,16,64,2030,341,2050,222
7,2080,275,0,80,2041,355,2051,227
7,2080,276,-48,0,2040,488,2050,193
7,2080,283,0,0,2040,492,2050,200
7,2080,290,-80,16,2040,499,2050,207
7,2080,292,0,0,2031,420,2050,213
7,2080,296,-48,32,2031,426,2050,217
7,2080,302,16,0,2030,341,2050,222
7,2081,161,16,0,2031,403,2050,193
7,2081,168,0,16,2040,492,2050,200
7,2081,174,-80,-16,2040,499,2050,207
7,2081,176,0,0,2031,420,2050,213
7,2081,179,-48,32,2031,426,2050,217
7,2081,185,16,0,2030,341,2050,222
8,2070,419,48,96,2041,436,2060,181
8,2071,471,48,80,2041,436,2060,181
8,2080,147,80,0,2040,327,2060,181
8,2080,163,-32,0,2030,297,2051,107
8,2080,165,48,0,2030,301,2050,80
8,2080,167,0,0,2031,238,2050,81
8,2081,369,80,0,2040,327,2060,181
8,2081,383,-48,0,2030,297,2050,75
8,2081,385,32,0,2031,235,2050,80
8,2081,386,0,0,2031,238,2050,81
9,2070,492,64,112,2040,393,2060,278
9,2070,502,32,96,2041,467,2051,186
9,2071,124,32,64,2040,383,2051,160
9,2071,125,64,96,2040,393,2060,278
9,2071,134,32,80,2041,467,2051,186
9,2080,190,0,-16,2030,508,2050,234
9,2080,191,0,32,2031,311,2051,161
9,2080,192,0,0,2030,511,2050,237
9,2080,194,64,0,2040,393,2060,278
9,2080,212,32,-48,2041,467,2051,186
9,2080,213,48,0,2041,468,2060,306
9,2081,102,0,-16,2030,508,2050,234
9,2081,103,0,0,2030,511,2050,237
9,2081,106,80,0,2031,320,2060,278
9,2081,122,32,-32,2041,467,2051,186
9,2081,123,64,-16,2030,544,2060,306
10,2070,250,16,32,2041,219,2060,393
10,2080,453,-32,-16,2040,158,2050,515
10,2080,463,-32,0,2041,207,2050,524
10,2080,464,0,16,2041,208,2050,526
10,2080,472,-64,0,2041,216,2060,391
10,2080,475,0,16,2030,141,2050,534
10,2080,476,0,-16,2041,220,2050,535
10,2081,293,-32,-16,2040,158,2050,515
10,2081,303,-32,-16,2041,207,2050,524
10,2081,304,0,16,2041,208,2050,526
10,2081,312,-64,0,2041,216,2060,391
10,2081,316,0,16,2030,141,2050,534
10,2081,317,0,0,2041,220,2050,535
11,2070,312,0,48,2041,257,2050,394
