event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,208,-32,16,2021,280,2081,346
1,2050,223,-96,-48,2010,129,2081,359
1,2051,250,-32,0,2021,280,2081,346
1,2051,262,-96,0,2010,129,2081,359
1,2060,496,-32,64,2021,280,2081,346
1,2060,512,-16,-16,2010,129,2071,663
1,2061,629,-32,48,2021,280,2081,346
1,2061,641,-16,0,2010,129,2071,663
2,2050,235,-64,-16,2011,506,2080,406
2,2050,254,-128,0,2011,511,2081,156
2,2050,256,-80,0,2010,177,2080,426
2,2050,264,-64,16,2010,185,2080,432
2,2051,435,-48,0,2011,506,2081,137
2,2051,448,-128,0,2011,511,2081,156
2,2051,450,-80,0,2010,177,2080,426
2,2051,458,-16,-16,2010,185,2081,166
2,2060,276,48,-16,2011,506,2071,122
2,2060,281,32,-16,2011,507,2070,530
2,2060,290,-112,48,2011,511,2080,423
2,2060,293,16,-32,2010,177,2070,533
2,2060,301,-16,32,2010,185,2081,166
2,2061,357,48,0,2011,506,2071,122
2,2061,367,-112,64,2011,511,2080,423
2,2061,370,16,-16,2010,177,2070,533
2,2061,377,-16,32,2010,185,2081,166
3,2050,321,-48,-16,2010,298,2080,354
3,2050,325,-64,-32,2010,301,2080,358
3,2051,86,-48,-16,2010,298,2080,354
3,2051,90,-64,-16,2010,301,2080,358
3,2060,170,64,0,2010,298,2070,290
3,2060,175,-64,32,2010,301,2080,358
3,2061,56,-32,16,2010,298,2081,202
3,2061,60,-64,48,2010,301,2080,358
4,2050,202,-64,-16,2010,182,2080,236
4,2050,214,-64,-16,2010,192,2080,246
4,2051,157,-64,0,2010,182,2080,236
4,2051,166,-64,32,2010,192,2080,246
4,2060,336,-64,32,2010,182,2080,236
4,2060,349,-64,48,2010,192,2080,246
4,2061,418,-64,64,2010,182,2080,236
4,2061,429,-64,48,2010,192,2080,246
6,2050,425,-64,-16,2011,147,2080,377
6,2050,448,-64,-16,2021,412,2081,252
6,2051,175,-64,-16,2011,147,2080,377
6,2051,195,-96,0,2021,412,2071,473
6,2060,346,48,0,2011,147,2070,163
6,2060,367,-32,0,2021,412,2080,395
6,2061,206,48,0,2011,147,2070,163
6,2061,224,48,0,2021,412,2070,166
7,2050,131,-64,0,2010,66,2081,39
7,2060,276,-32,0,2010,66,2080,157
8,2050,119,-48,-16,2010,468,2080,279
8,2050,125,-64,-16,2010,471,2080,281
8,2050,131,-96,16,2021,266,2081,346
8,2050,143,-96,0,2010,481,2081,360
8,2051,229,-48,0,2010,468,2080,279
8,2051,239,-96,48,2021,266,2081,346
8,2051,251,-64,-16,2010,481,2080,297
8,2051,256,16,48,2011,465,2070,447
8,2060,155,-32,32,2010,468,2081,339
8,2060,160,-48,32,2010,471,2081,341
8,2060,167,-96,144,2021,266,2081,346
8,2060,180,-64,16,2010,481,2080,297
8,2060,184,-32,-144,2021,275,2080,300
8,2061,81,-32,32,2010,468,2081,339
8,2061,91,-96,144,2021,266,2081,346
8,2061,104,-64,16,2010,481,2080,297
8,2061,108,16,144,2011,465,2070,447
9,2050,77,-64,-32,2010,472,2080,163
9,2050,107,-64,0,2010,484,2081,464
9,2050,111,-64,-32,2010,485,2080,197
9,2051,115,-64,-32,2010,472,2080,163
9,2051,144,-64,0,2010,485,2080,197
9,2060,207,-64,48,2010,472,2080,163
9,2060,238,-64,48,2010,484,2081,464
9,2060,241,-64,-16,2010,485,2080,197
9,2061,43,-64,48,2010,472,2080,163
9,2061,72,-64,0,2010,485,2080,197
10,2050,252,48,-80,2021,330,2070,592
10,2050,260,-64,0,2010,168,2081,484
10,2050,269,-48,0,2021,338,2081,489
10,2050,286,-80,16,2010,184,2080,376
10,2051,293,48,-32,2021,330,2070,592
10,2051,300,-64,0,2010,168,2081,484
10,2051,309,-16,-16,2021,338,2080,363
10,2051,324,-80,0,2010,184,2080,376
10,2060,384,48,0,2021,330,2070,592
10,2060,391,-64,64,2010,168,2081,484
10,2060,400,-16,48,2021,338,2080,363
10,2060,416,144,-32,2010,182,2081,496
10,2060,418,32,-16,2010,184,2070,598
10,2061,133,48,0,2021,330,2070,592
10,2061,138,-64,64,2010,168,2081,484
10,2061,147,-16,48,2021,338,2080,363
10,2061,161,32,-16,2010,184,2070,598
11,2050,511,-64,-16,2011,459,2080,556
11,2050,517,-64,-16,2011,460,2080,560
11,2050,531,-128,48,2010,502,2081,210
11,2050,536,48,-48,2021,603,2070,487
11,2050,539,-48,-48,2021,605,2080,582
11,2050,542,-128,0,2011,473,2081,222
11,2050,543,-64,0,2011,474,2080,586
11,2051,152,-64,-16,2011,459,2080,556
11,2051,157,-64,0,2011,460,2080,560
11,2051,168,-128,16,2010,502,2081,210
11,2051,173,48,-64,2021,603,2070,487
11,2051,176,-48,-16,2021,605,2080,582
11,2051,179,-128,-16,2011,473,2081,222
11,2051,180,-64,0,2011,474,2080,586
11,2060,287,-64,32,2011,459,2080,556
11,2060,293,-64,48,2011,460,2080,560
11,2060,306,-128,16,2010,502,2081,210
11,2060,313,48,-16,2021,605,2070,488
11,2060,317,-112,80,2011,473,2080,585
11,2060,318,-64,48,2011,474,2080,586
11,2061,115,-64,32,2011,459,2080,556
11,2061,120,-64,16,2011,460,2080,560
11,2061,130,-128,288,2010,502,2081,210
11,2061,137,48,16,2021,605,2070,488
11,2061,141,-112,64,2011,473,2080,585
11,2061,142,-64,48,2011,474,2080,586
12,2050,106,32,-112,2011,431,2070,455
12,2050,112,-48,-32,2021,184,2080,216
12,2050,118,0,-80,2011,441,2071,563
12,2050,126,-80,16,2010,584,2080,235
12,2050,127,-144,80,2021,194,2080,236
12,2050,129,-64,-16,2010,587,2080,238
12,2051,152,-48,0,2021,184,2080,216
12,2051,157,0,-64,2011,441,2071,563
12,2051,165,-80,0,2010,584,2080,235
12,2051,166,-144,144,2021,194,2080,236
12,2051,168,-64,-32,2010,587,2080,238
12,2060,521,32,-16,2011,431,2070,455
12,2060,528,-32,16,2021,184,2081,69
12,2060,534,0,-16,2011,441,2071,563
12,2060,543,16,0,2011,443,2070,462
12,2060,544,-144,176,2021,194,2080,236
12,2060,545,-64,16,2010,587,2080,238
12,2061,344,32,0,2011,431,2070,455
12,2061,350,32,0,2021,184,2071,559
12,2061,355,0,-16,2011,441,2071,563
12,2061,364,32,0,2010,584,2070,462
12,2061,365,-144,160,2021,194,2080,236
12,2061,366,-64,32,2010,587,2080,238
13,2050,547,-64,0,2010,590,2081,143
13,2050,548,-64,16,2021,521,2080,488
13,2050,551,-16,0,2010,594,2081,149
13,2050,574,32,-96,2010,607,2070,443
13,2050,577,64,128,2021,537,2080,510
