event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,187,32,-32,2030,323,2060,217
1,2080,191,16,-16,2031,256,2060,221
1,2080,196,48,0,2030,331,2060,226
1,2080,199,0,-48,2031,261,2060,228
1,2080,203,-48,-64,2030,337,2060,232
1,2080,204,32,-16,2031,270,2061,308
1,2080,208,16,-16,2030,347,2061,312
1,2081,60,32,-16,2030,323,2060,217
1,2081,64,16,-32,2031,256,2060,221
1,2081,69,48,0,2030,331,2060,226
1,2081,75,-48,-64,2030,337,2060,232
1,2081,76,32,-16,2031,270,2061,308
1,2081,82,48,-16,2031,283,2061,312
2,2080,366,32,-32,2030,61,2060,168
2,2080,369,64,0,2030,66,2060,171
2,2080,374,48,-32,2030,73,2060,176
2,2080,379,96,16,2030,79,2060,184
2,2080,381,-80,32,2030,81,2061,108
2,2080,385,32,-16,2031,154,2060,193
2,2080,386,112,32,2030,84,2060,192
2,2080,387,0,-64,2031,158,2060,195
2,2080,390,-112,0,2030,88,2060,200
2,2081,519,64,0,2030,66,2060,171
2,2081,525,48,-16,2030,73,2060,176
2,2081,530,48,-16,2031,147,2060,184
2,2081,531,-80,32,2030,81,2061,108
2,2081,535,32,-16,2031,154,2060,193
2,2081,536,16,-48,2031,155,2060,192
2,2081,537,0,-48,2031,158,2060,195
2,2081,541,-112,0,2030,88,2060,200
3,2080,377,32,-32,2030,472,2060,169
3,2080,378,-16,-32,2030,475,2060,170
3,2080,380,32,-96,2031,131,2061,52
3,2080,386,48,16,2031,137,2060,177
3,2081,285,32,-48,2030,472,2060,169
3,2081,286,-16,-16,2030,475,2060,170
3,2081,288,32,-96,2031,131,2061,52
3,2081,294,48,0,2031,137,2060,177
4,2080,329,48,0,2031,210,2060,179
4,2080,330,16,-16,2031,213,2060,182
4,2080,334,48,-32,2031,219,2060,187
4,2080,351,64,-32,2031,248,2060,206
4,2081,394,48,0,2031,210,2060,179
4,2081,395,16,-32,2031,213,2060,182
4,2081,399,48,-32,2031,219,2060,187
4,2081,414,64,-16,2031,248,2060,206
5,2080,498,64,16,2031,220,2061,393
5,2080,502,0,-32,2031,225,2060,263
5,2080,517,96,48,2031,244,2060,280
5,2080,519,-48,-16,2031,245,2060,283
5,2080,521,64,0,2031,248,2060,285
5,2081,92,-48,-32,2031,214,2061,389
5,2081,99,64,-16,2031,220,2061,393
5,2081,103,0,-48,2031,225,2060,263
5,2081,113,16,-16,2030,80,2060,277
5,2081,116,96,48,2031,244,2060,280
5,2081,118,-48,-80,2031,245,2060,283
5,2081,120,64,0,2031,248,2060,285
6,2080,298,48,-16,2030,481,2060,141
6,2080,311,80,0,2030,494,2060,149
6,2080,316,64,-64,2031,193,2060,154
6,2080,317,48,-32,2031,194,2060,155
6,2080,320,48,-16,2030,501,2060,157
6,2080,325,48,-16,2031,208,2060,160
6,2080,330,48,0,2030,511,2060,165
6,2080,331,16,-32,2031,214,2061,243
6,2080,336,32,0,2031,222,2060,173
6,2080,338,144,112,2031,225,2060,174
6,2081,53,48,-16,2030,481,2060,141
6,2081,68,80,0,2030,494,2060,149
6,2081,73,64,-48,2031,193,2060,154
6,2081,74,48,-64,2031,194,2060,155
6,2081,77,48,-32,2030,501,2060,157
6,2081,81,48,-16,2031,208,2060,160
6,2081,86,48,0,2030,511,2060,165
6,2081,87,16,-32,2031,214,2061,243
6,2081,92,32,0,2031,222,2060,173
6,2081,94,144,112,2031,225,2060,174
7,2080,255,48,48,2030,555,2060,380
7,2080,266,16,16,2030,565,2060,388
7,2080,268,80,0,2030,569,2060,392
7,2080,283,64,-16,2030,579,2060,402
7,2080,289,-48,-32,2031,454,2060,407
7,2080,291,16,0,2031,456,2061,189
7,2081,591,48,208,2030,555,2060,380
7,2081,600,16,-16,2030,565,2060,388
7,2081,602,80,0,2030,569,2060,392
7,2081,616,64,-32,2030,579,2060,402
7,2081,623,-48,-48,2031,454,2060,407
7,2081,625,16,-32,2031,456,2061,189
8,2080,191,0,-16,2031,278,2061,219
8,2080,200,16,-16,2031,299,2060,255
8,2080,201,64,-32,2031,302,2060,259
8,2080,202,0,-128,2031,305,2060,261
8,2080,204,48,0,2030,387,2060,263
8,2080,212,48,16,2031,327,2060,271
8,2081,339,0,-16,2031,278,2061,219
8,2081,346,16,-32,2031,299,2060,255
8,2081,347,64,-48,2031,302,2060,259
8,2081,348,0,-144,2031,305,2060,261
8,2081,350,48,0,2030,387,2060,263
8,2081,352,80,224,2031,314,2060,267
8,2081,358,48,-16,2031,327,2060,271
9,2080,423,32,-32,2031,318,2060,358
9,2080,425,-16,-48,2030,278,2060,361
9,2080,426,80,-16,2031,322,2060,362
9,2080,428,-112,112,2030,288,2061,582
9,2080,429,64,-16,2030,289,2060,368
9,2080,430,80,0,2030,291,2060,370
9,2080,446,48,-16,2030,300,2060,390
9,2080,452,48,0,2031,349,2060,392
9,2081,234,32,-32,2031,318,2060,358
9,2081,236,-16,-80,2030,278,2060,361
9,2081,237,80,-16,2031,322,2060,362
9,2081,239,-112,112,2030,288,2061,582
9,2081,240,64,-16,2030,289,2060,368
