event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,182,-96,-16,2010,70,2081,447
1,2050,190,-80,-32,2011,529,2081,451
1,2050,203,16,0,2021,267,2080,244
1,2050,209,-32,16,2021,268,2081,469
1,2051,91,-80,0,2010,70,2080,229
1,2051,98,-80,-16,2011,529,2081,451
1,2051,109,16,0,2021,267,2080,244
1,2051,114,-48,0,2021,268,2080,248
1,2060,277,16,-32,2010,70,2070,545
1,2060,285,-48,16,2011,529,2080,232
1,2060,296,0,32,2011,541,2080,244
1,2060,301,-32,64,2021,268,2081,469
1,2061,366,-80,32,2010,70,2080,229
1,2061,373,-48,16,2011,529,2080,232
1,2061,383,0,64,2011,541,2080,244
1,2061,388,-32,64,2021,268,2081,469
3,2050,422,-96,-16,2011,268,2080,460
3,2050,454,-80,48,2011,288,2080,487
3,2051,362,-80,0,2011,268,2081,393
3,2051,387,-80,16,2011,288,2080,487
3,2060,182,-80,48,2011,268,2081,393
3,2060,213,-80,80,2011,288,2080,487
3,2061,332,-80,48,2011,268,2081,393
3,2061,354,-80,80,2011,288,2080,487
4,2050,436,-32,-32,2010,521,2080,467
4,2050,437,-96,-64,2011,376,2081,405
4,2050,440,-80,0,2021,503,2081,409
4,2050,445,-96,-16,2011,383,2080,477
4,2051,135,-32,-32,2010,521,2080,467
4,2051,140,-48,0,2021,503,2080,472
4,2051,144,-96,-16,2011,383,2080,477
4,2060,207,-32,16,2010,521,2080,467
4,2060,208,-80,32,2011,376,2080,468
4,2060,211,-48,-16,2021,503,2080,472
4,2060,217,-96,48,2011,383,2080,477
4,2061,110,-32,16,2010,521,2080,467
4,2061,112,-80,32,2011,376,2080,468
4,2061,116,-48,48,2021,503,2080,472
4,2061,121,-96,64,2011,383,2080,477
6,2050,319,-80,0,2010,555,2081,453
6,2050,325,-48,0,2010,562,2081,461
6,2050,326,-32,-32,2010,563,2080,424
6,2050,346,80,-16,2010,573,2081,479
6,2051,359,-80,0,2010,555,2081,453
6,2051,364,-48,0,2010,562,2081,461
6,2051,365,-32,-48,2010,563,2080,424
6,2051,381,80,-32,2010,573,2081,479
6,2060,219,-48,16,2010,555,2080,414
6,2060,223,0,0,2010,562,2080,423
6,2060,224,-32,0,2010,563,2080,424
6,2060,242,64,0,2011,551,2081,479
6,2061,293,0,16,2010,562,2080,423
6,2061,294,-32,16,2010,563,2080,424
6,2061,309,64,32,2011,551,2081,479
7,2050,325,-16,144,2010,187,2080,255
7,2050,327,-32,-32,2021,300,2081,403
7,2050,338,-64,-16,2011,550,2081,416
7,2050,354,-48,-16,2011,558,2080,290
7,2051,215,-32,-16,2021,300,2081,403
7,2051,224,-64,0,2011,550,2081,416
7,2051,240,-48,0,2011,558,2080,290
7,2060,108,-16,160,2010,187,2080,255
7,2060,110,-16,0,2021,300,2080,256
7,2060,120,-48,32,2011,550,2080,269
7,2060,139,-48,80,2011,558,2080,290
7,2061,362,-16,160,2010,187,2080,255
7,2061,364,-16,16,2021,300,2080,256
7,2061,373,-48,48,2011,550,2080,269
7,2061,387,-48,80,2011,558,2080,290
8,2050,136,0,-64,2010,633,2080,359
8,2050,155,-64,-32,2010,639,2080,377
8,2050,167,-48,0,2010,646,2080,391
8,2051,302,0,-64,2010,633,2080,359
8,2051,319,-64,-16,2010,639,2080,377
8,2051,329,-48,-16,2010,646,2080,391
8,2060,178,0,16,2010,633,2080,359
8,2060,197,-48,32,2010,639,2081,459
8,2060,208,48,0,2010,646,2070,625
8,2061,268,0,32,2010,633,2080,359
8,2061,283,-48,32,2010,639,2081,459
8,2061,292,48,-16,2010,646,2070,625
9,2050,403,16,-112,2010,270,2070,319
9,2050,407,-48,0,2011,328,2080,442
9,2050,421,-64,-32,2010,280,2080,453
9,2050,422,-96,48,2011,339,2080,454
9,2051,201,16,-64,2010,270,2070,319
9,2051,205,-48,16,2011,328,2080,442
9,2051,217,-64,-32,2010,280,2080,453
9,2051,218,-96,48,2011,339,2080,454
9,2060,491,16,0,2010,270,2070,319
9,2060,496,-48,96,2011,328,2080,442
9,2060,511,-64,16,2010,280,2080,453
9,2060,512,-96,80,2011,339,2080,454
9,2061,294,16,0,2010,270,2070,319
9,2061,307,16,-16,2010,280,2071,266
9,2061,308,-96,48,2011,339,2080,454
10,2050,294,-48,-32,2010,56,2080,235
10,2050,299,-48,-32,2021,263,2080,242
10,2050,301,-64,0,2010,62,2081,158
10,2051,117,-48,-16,2010,56,2080,235
10,2051,122,-48,0,2021,263,2080,242
10,2051,124,-48,0,2010,62,2080,246
10,2060,330,16,-16,2010,56,2071,536
10,2060,334,-48,32,2021,263,2080,242
10,2060,338,-48,16,2010,62,2080,246
10,2061,87,-48,16,2010,56,2080,235
10,2061,91,-48,48,2021,263,2080,242
10,2061,93,32,-16,2010,62,2071,539
11,2050,168,-64,-32,2010,135,2080,207
11,2050,195,-64,16,2021,255,2081,431
11,2051,104,-64,-16,2010,135,2080,207
11,2051,125,-64,-16,2021,255,2081,431
11,2060,319,-64,0,2010,135,2080,207
11,2060,345,-16,32,2021,255,2080,230
11,2061,71,-48,32,2010,135,2081,409
11,2061,92,-16,32,2021,255,2080,230
13,2050,455,48,-112,2021,513,2081,210
13,2050,461,-64,0,2011,406,2080,495
13,2050,477,-32,-64,2021,524,2080,505
13,2050,478,16,-80,2011,419,2071,530
13,2050,483,-80,-64,2011,423,2080,508
13,2051,152,48,-96,2021,513,2081,210
13,2051,156,-64,16,2011,406,2080,495
13,2051,161,-32,-64,2011,411,2081,219
13,2051,170,-32,-48,2021,524,2080,505
13,2051,174,-80,-32,2011,423,2080,508
13,2060,270,48,-32,2021,513,2081,210
13,2060,275,-64,48,2011,406,2080,495
13,2060,281,-32,-16,2011,411,2081,219
13,2060,290,-32,-16,2021,524,2080,505
13,2060,291,16,-16,2011,419,2071,530
13,2060,297,-80,48,2011,423,2080,508
13,2061,181,48,-16,2021,513,2081,210
13,2061,186,-64,64,2011,406,2080,495
13,2061,191,-32,0,2011,411,2081,219
13,2061,197,-32,-16,2021,524,2080,505
13,2061,203,-80,32,2011,423,2080,508
14,2050,456,-16,-16,2021,437,2081,367
14,2050,460,-64,48,2011,320,2081,371
14,2051,342,-16,-16,2021,437,2081,367
14,2051,344,-64,16,2011,320,2081,371
14,2060,189,16,0,2021,437,2080,402
14,2060,192,-64,128,2011,320,2081,371
14,2061,490,16,32,2021,437,2080,402
14,2061,492,-64,80,2011,320,2081,371
15,2051,114,-64,-16,2010,132,2080,184
16,2050,130,-80,-16,2010,581,2080,473
16,2050,163,-48,0,2021,464,2080,496
16,2051,504,-80,0,2010,581,2080,473
16,2051,533,-48,16,2021,464,2080,496
16,2060,229,32,-32,2010,581,2071,571
16,2060,261,-48,16,2021,464,2080,496
16,2061,314,32,-16,2010,581,2071,571
16,2061,340,-48,48,2021,464,2080,496
17,2050,399,112,32,2010,262,2070,346
17,2050,417,-80,0,2010,277,2080,445
17,2051,175,112,48,2010,262,2070,346
17,2051,192,-80,0,2010,277,2080,445
17,2060,144,-160,-48,2021,455,2070,346
17,2060,159,16,-32,2010,277,2071,503
17,2061,478,-160,-32,2021,455,2070,346
17,2061,491,16,-16,2010,277,2071,503
18,2050,444,-112,32,2010,359,2081,52
18,2050,452,-32,-16,2010,365,2080,387
18,2050,457,-32,0,2010,370,2080,392
18,2050,465,-64,0,2011,264,2081,69
18,2051,177,-112,80,2010,359,2081,52
18,2051,184,-32,0,2010,365,2080,387
18,2051,189,-32,-16,2010,370,2080,392
18,2051,196,-64,16,2011,264,2081,69
18,2060,326,-112,96,2010,359,2081,52
18,2060,336,-32,32,2010,365,2080,387
18,2060,340,-32,32,2010,370,2080,392
18,2060,348,16,-32,2011,264,2070,269
18,2061,476,-112,64,2010,359,2081,52
18,2061,483,-32,32,2010,365,2080,387
18,2061,494,0,0,2010,375,2070,269
19,2050,167,32,-80,2011,520,2070,544
19,2050,169,-128,32,2010,566,2081,339
19,2050,194,-80,-16,2011,535,2081,363
19,2050,196,-48,-16,2011,537,2081,367
19,2051,66,32,-16,2011,520,2070,544
19,2051,68,-32,-32,2010,566,2080,107
19,2051,92,-80,-16,2011,535,2081,363
19,2051,93,-32,0,2011,537,2080,134
19,2060,210,16,0,2010,564,2070,544
19,2060,212,32,0,2010,566,2071,556
19,2060,238,-64,16,2011,535,2080,130
19,2060,240,32,0,2010,581,2071,562
19,2061,303,16,0,2010,564,2070,544
19,2061,305,32,0,2010,566,2071,556
19,2061,326,16,-32,2011,535,2071,560
19,2061,328,48,0,2011,537,2071,562
20,2050,70,64,-48,2010,447,2070,364
20,2050,87,128,160,2021,207,2080,235
