event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,312,-64,0,2010,281,2080,343
3,2050,337,-80,-16,2010,306,2081,278
3,2050,353,-96,-16,2010,320,2080,382
3,2050,356,-80,16,2010,322,2080,388
3,2051,124,-64,0,2010,306,2080,368
3,2051,137,-96,-16,2010,320,2080,382
3,2051,140,-80,16,2010,322,2080,388
3,2060,184,-64,32,2010,306,2080,368
3,2060,205,-80,48,2010,320,2081,291
3,2060,207,32,-16,2010,322,2071,482
3,2061,220,-64,48,2010,306,2080,368
3,2061,235,-80,48,2010,320,2081,291
3,2061,238,32,-32,2010,322,2071,482
4,2050,546,-32,-32,2011,386,2080,501
4,2050,547,-80,0,2011,389,2080,504
4,2051,246,-32,-48,2011,386,2080,501
4,2051,247,-80,-16,2011,389,2080,504
4,2060,211,-32,16,2011,386,2080,501
4,2060,214,-80,32,2011,389,2080,504
4,2061,409,-32,48,2011,386,2080,501
4,2061,413,-80,32,2011,389,2080,504
5,2050,56,-48,-16,2010,314,2080,269
5,2050,58,-64,16,2011,444,2081,486
5,2050,77,-64,-16,2021,258,2080,295
5,2050,90,-64,-48,2011,472,2080,313
5,2051,213,-48,0,2010,314,2080,269
5,2051,214,-80,-16,2011,444,2080,273
5,2051,227,-64,0,2021,258,2080,295
5,2051,239,-64,-48,2011,472,2080,313
5,2060,91,-48,48,2010,314,2080,269
5,2060,93,-64,32,2011,444,2081,486
5,2060,113,-48,16,2021,258,2081,507
5,2060,128,-64,16,2011,472,2080,313
5,2061,179,-48,80,2010,314,2080,269
5,2061,180,-64,64,2011,444,2081,486
5,2061,195,-48,32,2021,258,2081,507
5,2061,211,32,0,2011,472,2071,577
6,2050,176,32,-64,2010,87,2081,100
6,2050,180,-32,-48,2010,89,2080,255
6,2050,187,-96,-16,2011,466,2080,264
6,2050,190,-48,-64,2021,241,2080,269
6,2050,194,-96,16,2010,94,2080,273
6,2051,208,32,-80,2010,87,2081,100
6,2051,211,-32,-32,2010,89,2080,255
6,2051,217,-96,0,2011,466,2080,264
6,2051,220,-48,-16,2021,241,2080,269
6,2051,224,-96,0,2010,94,2080,273
6,2060,289,0,0,2011,461,2081,100
6,2060,293,-32,16,2010,89,2080,255
6,2060,300,-64,64,2011,466,2081,111
6,2060,302,-48,16,2021,241,2080,269
6,2060,305,16,-32,2010,94,2070,476
6,2061,359,0,-16,2011,461,2081,100
6,2061,362,-32,16,2010,89,2080,255
6,2061,368,-64,48,2011,466,2081,111
6,2061,371,-48,16,2021,241,2080,269
6,2061,374,16,-48,2010,94,2070,476
7,2050,68,-48,-64,2010,450,2081,203
7,2050,83,0,-48,2010,457,2080,298
7,2050,88,0,-128,2011,439,2070,424
7,2051,236,-48,-64,2010,450,2081,203
7,2051,246,0,-48,2010,457,2080,298
7,2051,250,0,-96,2011,439,2070,424
7,2060,103,-48,80,2010,450,2081,203
7,2060,118,0,32,2010,457,2080,298
7,2060,123,0,-32,2011,439,2070,424
7,2061,186,0,16,2010,457,2080,298
7,2061,191,0,-48,2011,439,2070,424
9,2050,340,-64,0,2010,117,2081,278
10,2050,407,-48,-48,2011,228,2080,444
10,2050,410,-48,-16,2010,537,2080,447
10,2050,413,-64,-16,2011,233,2080,448
10,2050,426,-80,0,2010,550,2081,133
10,2051,262,-48,0,2011,228,2080,444
10,2051,266,-48,0,2010,537,2080,447
10,2051,268,-64,0,2011,233,2080,448
10,2051,280,-80,16,2010,550,2081,133
10,2060,366,-48,32,2011,228,2080,444
10,2060,372,-32,32,2010,537,2081,113
10,2060,376,-64,48,2011,233,2080,448
10,2060,390,16,0,2010,550,2070,255
10,2061,498,-48,32,2011,228,2080,444
10,2061,504,-32,16,2010,537,2081,113
10,2061,508,-64,80,2011,233,2080,448
10,2061,520,16,-16,2010,550,2070,255
11,2050,199,-64,16,2011,518,2081,545
11,2050,207,-80,16,2010,186,2080,250
11,2051,149,-64,0,2011,518,2081,545
11,2060,339,-16,16,2011,518,2080,235
11,2060,350,-80,-64,2010,186,2080,250
11,2061,114,-16,32,2011,518,2080,235
11,2061,142,16,96,2021,285,2080,265
12,2050,384,-80,-32,2010,521,2081,129
12,2050,385,-112,16,2011,262,2081,130
12,2051,196,-80,0,2010,521,2081,129
12,2051,197,-112,16,2011,262,2081,130
12,2060,419,-80,-64,2010,521,2081,129
12,2060,420,-64,32,2011,262,2080,337
12,2061,490,-80,-64,2010,521,2081,129
12,2061,491,-64,48,2011,262,2080,337
13,2050,96,-96,16,2011,347,2081,198
13,2051,266,-48,16,2011,347,2080,319
13,2051,287,-48,-16,2010,141,2080,336
13,2060,466,-48,48,2011,347,2080,319
13,2061,501,-48,48,2011,347,2080,319
14,2050,227,-80,16,2011,517,2081,150
14,2050,234,-48,-32,2010,131,2080,325
14,2050,255,16,-48,2010,139,2081,173
14,2051,266,-80,0,2011,517,2081,150
14,2051,267,-16,144,2011,518,2070,540
14,2051,271,-48,0,2010,131,2080,325
14,2051,283,-48,-48,2010,135,2080,338
14,2051,291,16,-16,2010,139,2081,173
14,2060,358,-128,-48,2011,517,2080,320
14,2060,359,-16,176,2011,518,2070,540
14,2060,364,48,0,2010,131,2071,555
14,2060,385,0,0,2011,531,2081,173
14,2061,427,-80,48,2011,517,2081,150
14,2061,428,-16,160,2011,518,2070,540
14,2061,431,16,0,2011,521,2071,555
14,2061,442,-48,16,2010,135,2080,338
14,2061,450,0,16,2011,531,2081,173
15,2050,503,-96,0,2011,429,2081,216
15,2050,520,-128,32,2010,567,2080,467
15,2051,135,-64,0,2011,429,2080,450
15,2051,151,-128,64,2010,567,2080,467
15,2060,345,-64,96,2011,429,2080,450
15,2060,363,-128,80,2010,567,2080,467
15,2061,534,-64,48,2011,429,2080,450
15,2061,550,-128,96,2010,567,2080,467
16,2050,252,-80,-16,2011,352,2081,469
16,2050,257,-64,0,2010,60,2080,408
16,2051,433,-80,-32,2011,352,2081,469
16,2051,438,-64,16,2010,60,2080,408
16,2060,172,-80,16,2011,352,2081,469
16,2060,176,-64,48,2010,60,2080,408
16,2061,284,-80,64,2011,352,2081,469
16,2061,288,-64,64,2010,60,2080,408
17,2050,233,-64,-16,2021,212,2080,188
17,2050,236,-80,0,2010,260,2080,193
17,2051,80,-64,16,2021,212,2080,188
17,2051,83,-80,16,2010,260,2080,193
17,2060,111,48,0,2021,212,2070,431
17,2060,114,-80,64,2010,260,2080,193
17,2061,54,32,0,2010,259,2070,431
17,2061,56,-80,80,2010,260,2080,193
19,2050,274,-48,-16,2010,450,2080,309
19,2051,102,-48,0,2010,450,2080,309
19,2060,132,-48,48,2010,450,2080,309
19,2061,200,-48,48,2010,450,2080,309
20,2050,408,-64,0,2010,388,2080,443
20,2050,417,-64,-16,2010,393,2081,127
20,2050,418,-80,-32,2011,374,2080,460
20,2051,150,-64,0,2010,388,2080,443
20,2051,158,-64,-32,2010,393,2081,127
20,2051,159,-80,0,2011,374,2080,460
20,2060,252,-64,48,2010,388,2080,443
20,2060,260,-48,16,2010,393,2080,458
20,2060,262,-80,32,2011,374,2080,460
20,2061,499,-64,48,2010,388,2080,443
20,2061,508,-48,0,2010,393,2080,458
20,2061,509,48,-16,2011,374,2071,527
21,2050,150,-64,0,2011,361,2081,84
22,2050,487,-96,16,2010,579,2080,527
22,2050,499,-80,-16,2010,587,2081,121
22,2051,447,-96,32,2010,579,2080,527
22,2051,459,-48,-16,2010,587,2080,537
22,2060,202,-96,80,2010,579,2080,527
22,2060,213,-48,16,2010,587,2080,537
22,2061,288,-96,80,2010,579,2080,527
22,2061,299,-48,32,2010,587,2080,537
23,2050,207,-64,-16,2010,380,2080,238
23,2050,209,-80,-16,2010,382,2080,242
23,2051,45,-64,0,2010,380,2080,238
23,2051,46,-80,-16,2010,382,2080,242
23,2060,100,-64,64,2010,380,2080,238
23,2060,101,-80,64,2010,382,2080,242
23,2061,69,-64,64,2010,380,2080,238
23,2061,70,-80,80,2010,382,2080,242
25,2050,405,-64,-16,2011,329,2081,93
25,2050,411,-96,0,2010,72,2080,453
25,2050,412,-48,-16,2010,73,2081,98
25,2050,422,-48,0,2010,77,2081,103
25,2050,432,48,-16,2010,83,2071,544
25,2050,436,-32,-64,2010,84,2080,471
25,2050,440,-144,208,2011,350,2080,476
25,2051,217,-64,-16,2011,329,2081,93
25,2051,222,-96,16,2010,72,2080,453
25,2051,223,-32,0,2010,73,2080,454
25,2051,239,-64,0,2010,83,2080,469
25,2051,241,-32,-64,2010,84,2080,471
25,2051,245,-144,192,2011,350,2080,476
25,2060,173,-64,64,2011,329,2081,93
25,2060,179,-32,-16,2010,72,2081,97
25,2060,182,-32,0,2010,73,2080,454
25,2060,191,-48,64,2010,77,2081,103
25,2060,199,-32,48,2021,495,2080,466
25,2060,202,48,-16,2010,83,2071,544
25,2060,205,-32,-16,2010,84,2080,471
25,2061,294,-64,80,2011,329,2081,93
25,2061,298,-32,0,2010,72,2081,97
25,2061,300,-32,32,2010,73,2080,454
25,2061,313,-48,16,2010,83,2081,115
25,2061,315,-32,16,2010,84,2080,471
26,2050,339,-64,-48,2021,416,2080,434
26,2050,348,-128,32,2010,291,2081,315
26,2051,382,-64,0,2021,416,2080,434
26,2051,388,-128,32,2010,291,2081,315
26,2060,174,-48,32,2021,416,2081,308
26,2060,183,-128,80,2010,291,2081,315
26,2061,530,-48,32,2021,416,2081,308
26,2061,537,-128,80,2010,291,2081,315
27,2050,448,-32,-16,2021,509,2080,480
27,2050,458,-48,0,2010,145,2080,490
27,2051,118,-32,0,2021,509,2080,480
27,2060,391,-32,48,2021,509,2080,480
27,2060,402,-48,16,2010,145,2080,490
27,2061,421,-32,32,2021,509,2080,480
28,2050,320,-48,16,2011,468,2080,404
28,2050,340,-80,16,2010,535,2080,420
28,2050,342,16,32,2021,398,2081,263
28,2051,361,-48,0,2011,468,2080,404
28,2051,377,-32,-16,2010,535,2081,262
28,2051,379,16,32,2021,398,2081,263
28,2060,136,16,-16,2011,468,2071,489
28,2060,156,-32,32,2010,535,2081,262
28,2060,157,16,80,2021,398,2081,263
28,2061,219,0,0,2010,526,2071,489
28,2061,235,-32,32,2010,535,2081,262
28,2061,236,16,96,2021,398,2081,263
29,2050,109,160,128,2011,340,2081,370
29,2051,75,160,128,2011,340,2081,370
29,2060,244,160,160,2011,340,2081,370
29,2061,218,160,192,2011,340,2081,370
30,2050,201,-64,0,2010,176,2080,223
30,2050,203,-16,-48,2010,180,2080,229
30,2050,205,-64,16,2010,182,2080,232
