event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,64,32,-64,2010,42,2070,438
1,2050,81,-80,16,2010,49,2081,305
1,2050,86,-64,-16,2011,455,2081,309
1,2051,98,32,-64,2010,42,2070,438
1,2051,112,-80,0,2010,49,2081,305
1,2051,117,-48,0,2011,455,2080,169
1,2060,179,32,-16,2010,42,2070,438
1,2060,192,-80,64,2010,49,2081,305
1,2060,198,-48,32,2011,455,2080,169
1,2061,254,32,0,2010,42,2070,438
1,2061,265,-80,80,2010,49,2081,305
1,2061,271,-48,64,2011,455,2080,169
2,2050,385,-96,0,2010,457,2081,72
2,2050,398,-80,-16,2010,464,2081,83
2,2050,402,-32,-32,2010,465,2080,348
2,2050,411,-80,0,2010,469,2080,355
2,2051,230,-96,0,2010,457,2081,72
2,2051,242,-64,0,2010,464,2080,344
2,2051,245,-32,0,2010,465,2080,348
2,2051,254,-80,16,2010,469,2080,355
2,2060,153,-16,-32,2010,457,2080,332
2,2060,163,-64,48,2010,464,2080,344
2,2060,167,-32,32,2010,465,2080,348
2,2060,177,-80,16,2010,469,2080,355
2,2061,423,-16,-16,2010,457,2080,332
2,2061,434,-64,48,2010,464,2080,344
2,2061,438,-32,16,2010,465,2080,348
2,2061,446,-80,32,2010,469,2080,355
3,2050,421,-32,-48,2011,270,2080,371
3,2050,430,-16,-64,2010,494,2081,311
3,2050,439,48,-96,2010,502,2071,511
3,2050,441,-48,-32,2021,408,2080,385
3,2050,442,-64,0,2010,505,2081,321
3,2050,451,-48,-16,2021,411,2080,391
3,2051,187,-32,-48,2011,270,2080,371
3,2051,194,-16,-48,2010,494,2081,311
3,2051,204,48,-96,2010,502,2071,511
3,2051,206,-48,-16,2021,408,2080,385
3,2051,207,-48,0,2010,505,2080,386
3,2051,213,-48,16,2021,411,2080,391
3,2060,102,-32,32,2011,270,2080,371
3,2060,109,-16,16,2010,494,2081,311
3,2060,119,48,0,2010,502,2071,511
3,2060,121,-48,32,2021,408,2080,385
3,2060,122,-48,32,2010,505,2080,386
3,2060,128,-48,96,2021,411,2080,391
3,2061,461,-32,32,2011,270,2080,371
3,2061,465,-16,0,2010,494,2081,311
3,2061,475,48,0,2010,502,2071,511
