event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2070,544,-16,96,2040,133,2050,181
1,2070,545,0,96,2031,321,2051,91
1,2070,546,16,128,2031,323,2050,183
1,2070,548,-32,32,2030,410,2061,374
1,2070,550,0,48,2031,341,2050,198
1,2070,551,0,96,2031,342,2050,199
1,2070,554,64,80,2041,519,2050,212
1,2071,556,-16,112,2040,133,2050,181
1,2071,557,0,96,2031,321,2051,91
1,2071,558,16,112,2031,323,2050,183
1,2071,560,-32,48,2030,410,2061,374
1,2071,562,0,80,2031,341,2050,198
1,2071,563,0,64,2031,342,2050,199
1,2080,220,-16,16,2030,397,2050,175
1,2080,228,-16,-32,2040,133,2050,181
1,2080,229,0,0,2031,321,2051,91
1,2080,234,0,-16,2040,142,2050,193
1,2080,238,0,-16,2031,341,2050,198
1,2080,240,32,0,2030,421,2050,199
1,2080,243,48,48,2040,157,2051,107
1,2080,248,96,96,2031,351,2051,114
1,2080,249,32,-48,2040,165,2050,211
1,2080,250,96,-16,2031,354,2050,212
1,2081,440,-16,16,2030,397,2050,175
1,2081,446,-16,0,2040,133,2050,181
1,2081,447,0,-16,2031,321,2051,91
1,2081,453,0,0,2040,142,2050,193
1,2081,458,0,0,2031,341,2050,198
1,2081,460,32,-16,2030,421,2050,199
1,2081,463,48,32,2040,157,2051,107
1,2081,469,96,112,2031,351,2051,114
1,2081,470,32,-32,2040,165,2050,211
1,2081,471,96,0,2031,354,2050,212
2,2070,299,16,80,2040,160,2060,450
2,2070,303,0,80,2040,195,2051,227
2,2071,573,16,64,2040,160,2060,450
2,2071,578,0,80,2040,195,2051,227
2,2080,398,32,0,2040,159,2060,449
2,2080,399,48,-16,2031,488,2060,450
2,2080,401,96,64,2040,162,2050,360
2,2080,405,16,0,2030,540,2050,362
2,2080,420,0,0,2031,523,2050,386
2,2080,423,0,0,2030,568,2051,230
2,2080,426,16,-32,2040,200,2061,335
2,2080,428,16,16,2031,531,2050,394
2,2081,120,16,16,2041,241,2060,449
2,2081,121,48,-32,2031,488,2060,450
2,2081,123,96,48,2040,162,2050,360
2,2081,127,16,-32,2030,540,2050,362
2,2081,143,0,0,2031,523,2050,386
2,2081,145,-16,-32,2030,568,2050,390
2,2081,148,16,-64,2040,200,2061,335
2,2081,150,0,0,2030,571,2051,233
3,2070,260,16,48,2040,217,2060,179
3,2071,289,16,48,2040,217,2060,179
3,2080,458,48,-32,2041,98,2060,179
3,2080,460,-16,-16,2041,101,2051,362
3,2080,461,0,16,2040,223,2051,364
3,2080,462,0,16,2030,301,2050,426
3,2080,463,16,-32,2031,144,2060,187
3,2080,470,16,0,2031,155,2050,433
3,2080,474,0,0,2030,312,2051,374
3,2080,481,32,0,2030,317,2060,208
3,2080,487,0,-16,2041,132,2051,387
3,2081,391,48,-32,2041,98,2060,179
3,2081,393,-16,0,2041,101,2051,362
3,2081,394,0,0,2030,300,2050,424
3,2081,395,0,0,2030,301,2050,426
3,2081,400,16,0,2031,155,2050,433
3,2081,404,-16,0,2030,312,2050,435
3,2081,409,0,0,2040,248,2050,446
3,2081,416,0,-16,2041,132,2051,387
4,2070,395,0,48,2040,252,2060,215
4,2070,399,48,64,2030,321,2060,227
4,2071,538,0,32,2040,252,2060,215
4,2071,541,48,64,2030,321,2060,227
4,2080,474,0,-16,2031,181,2051,142
4,2080,477,0,16,2031,191,2050,445
4,2080,486,0,0,2030,316,2050,454
4,2080,492,-32,0,2041,369,2050,460
4,2081,407,0,-16,2030,292,2051,139
4,2081,411,0,-16,2031,181,2051,142
4,2081,414,0,16,2031,191,2050,445
4,2081,421,0,-32,2030,316,2050,454
4,2081,431,-32,0,2041,369,2050,460
5,2070,369,0,48,2031,289,2060,246
5,2071,58,0,48,2031,289,2060,246
5,2080,142,-16,0,2040,200,2050,118
5,2080,152,-64,16,2031,289,2050,127
5,2081,425,-16,0,2040,200,2050,118
5,2081,435,-64,0,2031,289,2050,127
6,2070,527,0,80,2041,253,2060,219
6,2080,414,0,-16,2041,253,2060,219
6,2080,425,32,0,2031,188,2051,366
6,2080,426,-16,-16,2041,264,2051,367
6,2080,435,0,-16,2030,157,2050,333
6,2080,437,64,0,2031,200,2061,301
6,2080,438,0,0,2031,201,2050,338
6,2080,440,16,-16,2040,516,2050,341
6,2080,444,32,-48,2041,283,2050,344
6,2081,453,0,0,2040,490,2050,319
6,2081,462,0,-16,2041,262,2051,366
6,2081,463,-16,0,2041,264,2051,367
6,2081,471,0,-16,2030,157,2050,333
6,2081,473,0,0,2030,158,2050,335
6,2081,474,0,-16,2031,201,2050,338
6,2081,476,16,0,2040,516,2050,341
6,2081,478,32,-48,2041,283,2050,344
7,2080,249,-16,128,2030,146,2051,211
7,2080,255,144,0,2040,448,2050,325
7,2080,256,-32,0,2030,151,2060,110
7,2080,263,0,-16,2031,75,2050,333
