event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,429,-48,-32,2010,401,2080,467
1,2050,434,-32,-32,2010,403,2080,470
1,2050,436,-16,-16,2021,505,2081,115
1,2050,447,-80,0,2011,370,2080,481
1,2050,455,-64,0,2010,420,2081,127
1,2050,460,-48,0,2021,518,2081,136
1,2050,464,-48,16,2010,427,2081,140
1,2051,79,-48,-16,2010,401,2080,467
1,2051,84,-32,-48,2010,403,2080,470
1,2051,87,-16,-16,2021,505,2081,115
1,2051,94,-80,32,2011,370,2080,481
1,2051,106,-48,16,2021,518,2081,136
1,2051,107,-48,16,2010,427,2081,140
1,2060,228,-48,32,2010,401,2080,467
1,2060,232,-16,0,2010,403,2081,112
1,2060,234,0,32,2021,505,2080,473
1,2060,243,-80,48,2011,370,2080,481
1,2060,250,32,0,2010,420,2071,528
1,2060,256,-16,0,2010,423,2070,395
1,2060,259,32,0,2011,386,2070,396
1,2061,50,-48,16,2010,401,2080,467
1,2061,54,-16,16,2010,403,2081,112
1,2061,56,0,32,2021,505,2080,473
1,2061,66,-80,48,2011,370,2080,481
1,2061,76,-16,0,2010,423,2070,395
1,2061,77,32,16,2011,386,2070,396
2,2050,536,-32,-48,2021,501,2080,473
2,2051,262,-32,-16,2021,501,2080,473
2,2060,428,-32,32,2021,501,2080,473
2,2061,78,-32,32,2021,501,2080,473
3,2050,362,-80,0,2011,309,2080,398
3,2050,365,-32,32,2021,439,2080,403
3,2050,369,-48,0,2010,344,2080,407
3,2050,373,-80,0,2021,444,2080,412
3,2050,375,-48,0,2011,320,2080,416
3,2050,382,-32,-16,2010,349,2080,423
3,2051,174,-80,16,2011,309,2080,398
3,2051,177,-32,16,2021,439,2080,403
3,2051,181,-48,-32,2010,344,2080,407
3,2051,185,-80,16,2021,444,2080,412
3,2051,187,-64,0,2011,320,2081,120
3,2051,193,-32,-16,2010,349,2080,423
3,2060,458,-32,16,2011,309,2081,102
3,2060,461,-32,80,2021,439,2080,403
3,2060,463,-48,48,2010,344,2080,407
3,2060,468,0,-32,2021,444,2071,587
3,2060,469,-48,48,2011,320,2080,416
3,2060,477,-32,48,2010,349,2080,423
3,2061,143,-32,16,2011,309,2081,102
3,2061,145,-32,80,2021,439,2080,403
3,2061,146,-48,32,2010,344,2080,407
3,2061,150,0,0,2021,444,2071,587
3,2061,152,-48,32,2011,320,2080,416
3,2061,158,-32,48,2010,349,2080,423
4,2050,200,-64,16,2021,264,2080,297
4,2050,202,-96,16,2011,516,2080,299
4,2051,237,-96,16,2011,516,2080,299
4,2051,253,32,-48,2010,140,2080,316
4,2060,330,64,-16,2021,264,2070,541
4,2060,332,32,-32,2011,519,2071,553
4,2061,408,48,0,2010,120,2070,541
4,2061,410,-48,48,2011,516,2081,441
4,2061,423,32,-48,2010,140,2080,316
5,2050,505,-64,48,2010,163,2080,552
5,2050,521,-64,0,2010,175,2081,143
5,2050,523,32,-48,2010,176,2070,496
5,2051,390,-64,0,2010,175,2081,143
5,2051,392,32,-48,2010,176,2070,496
5,2060,278,-64,64,2010,163,2080,552
5,2060,296,-64,48,2010,175,2081,143
5,2060,298,16,0,2011,483,2070,496
5,2061,623,-64,80,2010,175,2081,143
5,2061,625,16,16,2011,483,2070,496
6,2050,559,-32,0,2021,623,2080,592
6,2050,573,-64,0,2011,438,2080,604
6,2051,505,-64,-48,2011,438,2080,604
6,2060,318,-32,16,2021,623,2080,592
6,2060,335,0,0,2010,534,2070,413
6,2061,470,32,0,2011,438,2070,413
7,2050,155,-16,-48,2010,47,2081,258
7,2050,159,-64,0,2010,51,2080,230
7,2050,162,-80,0,2010,54,2080,235
7,2050,175,-80,-16,2011,446,2081,284
7,2051,181,-16,-32,2010,47,2081,258
7,2051,185,-64,0,2010,51,2080,230
7,2051,200,-80,-16,2011,446,2081,284
7,2060,348,-16,0,2010,47,2081,258
7,2060,352,16,-16,2010,51,2071,506
7,2060,356,32,0,2010,54,2070,451
7,2060,368,-80,-48,2011,446,2081,284
7,2061,73,-16,0,2010,47,2081,258
7,2061,76,16,-16,2010,51,2071,506
8,2050,451,-64,-32,2010,413,2081,538
8,2050,455,32,-64,2010,417,2071,393
8,2050,456,-80,0,2010,418,2081,546
8,2051,80,-64,-32,2010,413,2081,538
8,2051,84,-64,80,2010,418,2080,488
8,2060,371,-64,32,2010,413,2081,538
8,2060,375,0,-16,2021,511,2071,393
8,2060,376,-64,64,2010,418,2080,488
8,2061,244,-64,32,2010,413,2081,538
8,2061,248,-64,64,2010,418,2080,488
9,2050,477,-64,0,2011,423,2080,512
9,2050,478,-32,-16,2010,452,2080,514
9,2050,501,-64,0,2011,441,2080,543
9,2051,295,-32,0,2010,452,2080,514
9,2051,318,-64,16,2011,441,2080,543
9,2060,262,-64,64,2011,423,2080,512
9,2060,263,-32,16,2010,452,2080,514
9,2060,284,-64,64,2011,441,2080,543
9,2061,116,-32,-16,2010,452,2080,514
9,2061,135,-64,48,2011,441,2080,543
10,2050,468,-16,-16,2011,336,2081,67
10,2050,470,32,-96,2010,447,2071,137
10,2050,472,-80,0,2011,339,2080,515
10,2051,104,-16,-16,2011,336,2081,67
10,2051,106,32,16,2010,447,2071,137
10,2051,108,-80,0,2011,339,2080,515
10,2060,197,-16,16,2011,336,2081,67
10,2060,199,32,0,2010,447,2071,137
10,2060,201,-64,48,2011,339,2081,69
10,2060,219,48,16,2011,350,2071,138
10,2061,371,-16,32,2011,336,2081,67
10,2061,374,-64,48,2011,339,2081,69
11,2050,416,-64,-16,2021,497,2081,140
11,2050,418,-48,-32,2011,329,2080,461
11,2050,448,-16,-48,2011,344,2080,489
11,2051,100,-64,-16,2021,497,2081,140
11,2051,103,-48,-16,2011,329,2080,461
11,2051,129,-16,-48,2011,344,2080,489
11,2060,229,-32,32,2021,497,2080,459
11,2060,231,-32,16,2011,329,2081,143
11,2060,261,0,0,2011,344,2081,170
11,2061,518,-32,48,2021,497,2080,459
11,2061,521,-32,16,2011,329,2081,143
11,2061,546,0,16,2011,344,2081,170
12,2050,156,-48,0,2011,538,2080,341
12,2050,161,-80,-16,2021,324,2081,458
12,2050,175,-80,-32,2010,389,2080,355
12,2050,181,-96,0,2011,557,2081,469
12,2051,282,-64,0,2011,538,2081,451
12,2051,287,-48,0,2021,324,2080,348
12,2051,290,-32,0,2011,545,2081,462
12,2051,299,-80,-32,2010,389,2080,355
12,2051,305,-64,-16,2011,557,2080,358
12,2060,194,-48,0,2011,538,2080,341
12,2060,199,-48,32,2021,324,2080,348
12,2060,202,-32,32,2011,545,2081,462
12,2060,211,-80,48,2010,389,2080,355
12,2060,217,-64,16,2011,557,2080,358
12,2061,122,-48,16,2011,538,2080,341
12,2061,128,-48,48,2021,324,2080,348
12,2061,129,-32,32,2011,545,2081,462
12,2061,137,-80,48,2010,389,2080,355
12,2061,142,16,-32,2011,557,2070,565
13,2050,395,96,-96,2011,180,2080,350
13,2050,399,64,-48,2010,325,2071,230
13,2051,213,64,176,2010,322,2070,190
13,2051,215,96,-80,2011,180,2080,350
13,2051,218,64,-48,2010,325,2071,230
13,2060,306,96,-32,2011,180,2080,350
13,2060,310,64,0,2010,325,2071,230
13,2061,63,96,-48,2011,180,2080,350
13,2061,67,48,16,2011,182,2071,230
14,2050,503,48,-16,2010,623,2071,416
14,2051,366,48,0,2010,623,2071,416
14,2060,542,16,-16,2011,328,2071,416
14,2061,259,48,0,2010,623,2071,416
15,2050,168,-64,-16,2010,82,2080,201
15,2050,196,-16,-48,2021,242,2080,222
15,2051,54,-64,-16,2010,82,2080,201
15,2051,77,-48,-64,2010,95,2081,427
15,2051,80,-16,-32,2021,242,2080,222
15,2060,247,-64,32,2010,82,2080,201
15,2060,272,-48,16,2010,95,2081,427
15,2060,273,-32,0,2011,363,2081,428
15,2060,277,-16,-16,2021,242,2080,222
15,2061,102,-64,16,2010,82,2080,201
15,2061,124,-48,16,2010,95,2081,427
15,2061,126,16,0,2021,242,2081,430
16,2050,193,-96,-16,2011,458,2080,222
16,2050,196,160,-64,2021,250,2080,224
16,2050,203,-96,16,2010,176,2080,237
16,2050,209,-64,0,2011,476,2081,520
16,2051,140,-96,-48,2011,458,2080,222
16,2051,144,160,-48,2021,250,2080,224
16,2051,151,-96,16,2010,176,2080,237
16,2051,156,-48,0,2011,476,2080,240
16,2060,326,-96,32,2011,458,2080,222
16,2060,328,160,0,2021,250,2080,224
16,2060,336,0,-16,2010,176,2071,530
16,2060,341,0,-16,2010,181,2070,488
16,2061,113,-96,48,2011,458,2080,222
16,2061,115,160,0,2021,250,2080,224
16,2061,125,0,0,2010,176,2071,530
16,2061,130,0,-16,2010,181,2070,488
17,2050,109,-80,-16,2010,87,2081,439
17,2050,121,-64,0,2011,418,2080,344
17,2050,138,-32,-48,2021,327,2081,458
17,2050,142,-80,-16,2010,102,2080,359
17,2051,284,-80,-16,2010,87,2081,439
17,2051,293,-64,0,2011,418,2080,344
17,2051,305,-32,-32,2021,327,2081,458
17,2051,309,-80,-16,2010,102,2080,359
17,2060,197,-80,32,2010,87,2081,439
17,2060,206,-64,48,2011,418,2080,344
17,2060,220,-112,64,2010,98,2080,354
17,2060,223,-32,16,2021,327,2081,458
17,2060,227,-64,16,2010,102,2081,461
17,2061,55,-80,48,2010,87,2081,439
17,2061,63,-64,48,2011,418,2080,344
17,2061,75,-32,48,2021,327,2081,458
17,2061,79,-64,32,2010,102,2081,461
18,2050,579,-80,-16,2011,465,2081,543
18,2050,601,-48,0,2011,480,2080,643
18,2050,605,-64,0,2011,484,2080,645
18,2050,612,-80,-16,2011,486,2080,653
18,2050,617,-128,0,2021,685,2080,658
18,2051,503,-80,0,2011,465,2081,543
18,2051,522,-48,0,2011,480,2080,643
18,2051,526,-80,-32,2011,484,2081,561
18,2051,532,-80,-16,2011,486,2080,653
18,2060,300,-64,48,2011,465,2080,625
18,2060,320,-48,48,2011,480,2080,643
18,2060,324,16,0,2011,484,2071,693
18,2060,331,-80,48,2011,486,2080,653
18,2060,337,-128,32,2021,685,2080,658
18,2061,144,-48,48,2011,480,2080,643
18,2061,153,-80,48,2011,486,2080,653
19,2050,598,-80,0,2011,445,2081,561
19,2050,607,-64,0,2010,145,2081,569
19,2050,623,-96,0,2010,155,2081,581
19,2050,624,128,128,2010,156,2080,670
19,2050,628,-32,0,2011,465,2080,673
19,2050,630,-64,0,2010,161,2081,585
19,2051,514,-80,0,2011,445,2081,561
19,2051,521,32,-32,2010,145,2070,432
19,2051,537,-96,0,2010,155,2081,581
19,2051,538,128,-96,2010,156,2080,670
19,2051,542,-32,0,2011,465,2080,673
19,2051,544,-64,0,2010,161,2081,585
19,2051,551,48,-80,2010,166,2071,716
19,2060,331,-64,48,2011,445,2080,648
19,2060,337,32,-16,2010,145,2070,432
19,2060,353,32,-16,2010,155,2070,435
19,2060,360,16,0,2010,161,2071,711
19,2060,368,48,-16,2010,166,2071,716
19,2061,477,-64,48,2011,445,2080,648
19,2061,483,32,-32,2010,145,2070,432
19,2061,497,32,-32,2010,155,2070,435
19,2061,501,-32,80,2011,465,2080,673
19,2061,504,-16,0,2021,701,2071,711
20,2050,177,-112,0,2010,59,2080,285
20,2050,181,-32,-16,2010,61,2080,289
