event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
2,2050,164,-96,0,2011,415,2081,460
2,2050,166,-48,-16,2011,417,2081,461
2,2050,179,-48,-16,2021,239,2080,216
2,2050,181,-48,-64,2021,242,2080,218
2,2050,186,-48,-16,2010,598,2080,221
2,2050,189,-64,0,2011,433,2080,223
2,2050,190,-64,-16,2011,434,2081,481
2,2050,191,-64,-16,2011,435,2080,225
2,2050,197,-48,-32,2010,605,2081,485
2,2051,125,-80,0,2011,415,2080,204
2,2051,127,-48,-16,2011,417,2081,461
2,2051,138,-48,-16,2021,239,2080,216
2,2051,140,-48,-16,2021,242,2080,218
2,2051,144,-48,16,2010,598,2080,221
2,2051,148,-64,0,2011,433,2080,223
2,2051,149,-64,-48,2011,434,2081,481
2,2051,150,-64,-16,2011,435,2080,225
2,2051,156,-48,0,2010,605,2081,485
2,2060,545,-80,64,2011,415,2080,204
2,2060,547,-32,16,2011,417,2080,205
2,2060,559,-48,48,2021,239,2080,216
2,2060,560,64,0,2021,242,2070,448
2,2060,567,-48,48,2010,598,2080,221
2,2060,569,-64,-32,2011,434,2081,481
2,2060,570,-64,16,2011,435,2080,225
2,2060,577,32,0,2010,605,2071,361
2,2061,91,-80,64,2011,415,2080,204
2,2061,93,-32,32,2011,417,2080,205
2,2061,101,-48,80,2021,239,2080,216
2,2061,104,48,0,2010,595,2070,448
2,2061,108,-48,64,2010,598,2080,221
2,2061,110,32,-16,2011,435,2070,452
2,2061,117,32,0,2010,605,2071,361
3,2050,92,-32,-48,2010,72,2080,267
3,2051,225,-32,-16,2010,72,2080,267
3,2061,295,-32,16,2010,72,2080,267
4,2050,167,32,-32,2021,197,2071,334
5,2050,272,-64,0,2010,206,2080,306
5,2051,106,-64,0,2010,206,2080,306
5,2060,474,-64,32,2010,206,2080,306
5,2061,181,-64,16,2010,206,2080,306
6,2050,110,-96,-48,2010,479,2080,191
6,2050,113,-64,-16,2010,480,2080,194
6,2051,146,-96,-48,2010,479,2080,191
6,2051,149,-64,-16,2010,480,2080,194
6,2060,219,-80,32,2010,479,2081,427
6,2060,222,-64,48,2010,480,2080,194
6,2061,289,-80,48,2010,479,2081,427
6,2061,292,-64,64,2010,480,2080,194
7,2050,451,-64,-16,2010,422,2080,484
7,2050,453,-96,0,2011,237,2080,487
7,2050,464,-64,0,2021,529,2080,503
7,2050,466,-96,16,2010,431,2080,505
7,2051,395,-64,-16,2011,237,2081,69
7,2051,406,-64,32,2021,529,2080,503
7,2051,408,-96,16,2010,431,2080,505
7,2060,327,16,-16,2010,422,2070,259
7,2060,329,-64,32,2011,237,2081,69
7,2060,341,64,0,2021,529,2071,550
7,2060,344,-96,32,2010,431,2080,505
7,2060,351,0,16,2021,535,2071,554
7,2061,361,-64,32,2011,237,2081,69
7,2061,373,32,-16,2010,429,2071,550
7,2061,376,-96,32,2010,431,2080,505
8,2050,349,-48,-16,2021,330,2081,437
8,2050,354,-96,0,2010,144,2081,441
8,2050,356,-64,-16,2010,145,2080,298
8,2050,373,-32,-32,2011,567,2081,455
8,2050,380,-32,0,2011,570,2081,464
8,2051,164,-48,-32,2021,330,2081,437
8,2051,167,-64,-16,2010,144,2080,295
8,2051,168,-64,-32,2010,145,2080,298
8,2051,183,-32,-32,2011,567,2081,455
8,2051,190,-32,-16,2011,570,2081,464
8,2060,200,-48,16,2021,330,2081,437
8,2060,204,-64,64,2010,144,2080,295
