event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,193,-48,-16,2021,258,2081,315
1,2050,212,-64,-16,2010,139,2081,330
1,2050,215,-64,16,2010,140,2080,301
1,2051,230,-48,-16,2021,258,2081,315
1,2051,244,-64,-16,2010,139,2081,330
1,2051,246,-64,32,2010,140,2080,301
1,2060,383,-32,32,2021,258,2080,280
1,2060,400,-64,-80,2010,139,2081,330
1,2060,403,-64,48,2010,140,2080,301
1,2061,478,-32,16,2021,258,2080,280
1,2061,493,32,-16,2010,139,2070,470
1,2061,496,-64,48,2010,140,2080,301
2,2050,210,-96,0,2010,501,2081,438
2,2050,216,-16,-16,2010,505,2080,305
2,2050,219,-48,0,2021,280,2081,448
2,2051,246,-96,0,2010,501,2081,438
2,2051,252,-16,-16,2010,505,2080,305
2,2051,255,-48,0,2021,280,2081,448
2,2060,125,0,32,2010,505,2081,443
2,2060,129,-16,32,2021,280,2080,310
2,2061,340,0,32,2010,505,2081,443
2,2061,343,-16,32,2021,280,2080,310
3,2050,91,-128,0,2010,490,2080,316
3,2050,93,-64,-32,2010,491,2080,317
3,2050,113,48,48,2021,302,2080,334
3,2050,127,-80,-16,2010,507,2080,346
3,2050,128,-64,-32,2010,508,2080,347
3,2051,259,-128,16,2010,490,2080,316
3,2051,261,-64,-16,2010,491,2080,317
3,2051,279,48,64,2021,302,2080,334
3,2051,291,-48,-16,2010,507,2081,79
3,2051,292,-64,-16,2010,508,2080,347
3,2060,131,-128,80,2010,490,2080,316
3,2060,133,-48,48,2010,491,2081,51
3,2060,153,48,96,2021,302,2080,334
3,2060,165,-48,16,2010,507,2081,79
3,2060,166,-64,32,2010,508,2080,347
3,2061,222,-128,80,2010,490,2080,316
3,2061,242,48,96,2021,302,2080,334
3,2061,252,-48,16,2010,507,2081,79
3,2061,253,-64,64,2010,508,2080,347
5,2050,250,64,112,2010,322,2081,460
5,2050,266,96,-80,2010,334,2080,287
5,2051,135,64,64,2010,322,2081,460
5,2051,150,96,-64,2010,334,2080,287
5,2060,384,64,160,2010,322,2081,460
5,2060,404,96,-16,2010,334,2080,287
5,2061,168,64,176,2010,322,2081,460
5,2061,184,96,0,2010,334,2080,287
6,2050,460,-64,0,2010,538,2080,497
6,2051,295,-48,0,2010,538,2081,326
6,2060,207,32,-16,2010,538,2071,284
6,2061,355,32,0,2010,538,2071,284
7,2050,190,32,-64,2010,560,2070,524
7,2050,193,-48,0,2011,538,2080,276
