event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2011,496,-48,0,2030,417,2060,256
3,2010,307,48,48,2030,156,2060,219
3,2010,310,112,128,2031,186,2060,223
3,2010,314,80,96,2031,196,2061,114
3,2010,320,32,80,2030,172,2060,238
3,2011,441,48,64,2030,156,2060,219
3,2011,444,112,144,2031,186,2060,223
3,2011,448,80,96,2031,196,2061,114
3,2011,452,16,64,2031,200,2060,236
3,2011,456,32,80,2030,172,2060,238
4,2010,624,16,16,2031,547,2060,493
4,2011,457,16,32,2031,547,2060,493
5,2010,278,0,16,2031,151,2060,191
5,2011,337,0,0,2031,151,2060,191
6,2010,560,48,48,2031,223,2060,179
6,2010,562,-16,32,2031,226,2060,188
6,2010,567,16,32,2031,240,2060,199
6,2010,570,0,48,2030,404,2060,206
6,2010,571,48,80,2031,250,2060,209
6,2011,509,48,48,2031,223,2060,179
6,2011,512,-16,48,2031,226,2060,188
6,2011,517,16,32,2031,240,2060,199
6,2011,519,0,16,2030,404,2060,206
6,2011,520,48,48,2031,250,2060,209
7,2010,388,16,64,2031,186,2060,226
7,2011,367,-48,32,2030,107,2061,481
7,2011,369,16,48,2031,186,2060,226
8,2010,509,32,48,2031,242,2060,284
8,2011,169,32,64,2031,242,2060,284
8,2011,183,-96,16,2030,485,2060,299
8,2011,190,16,64,2030,503,2061,346
9,2010,141,96,-128,2030,164,2061,594
9,2010,144,64,96,2031,554,2060,510
9,2010,148,0,32,2031,560,2060,519
9,2010,152,-16,0,2031,569,2061,617
9,2010,160,48,80,2031,584,2060,545
9,2011,327,96,-128,2030,164,2061,594
9,2011,331,64,80,2031,554,2060,510
9,2011,335,0,48,2031,560,2060,519
9,2011,340,-16,16,2031,569,2061,617
9,2011,348,48,80,2031,584,2060,545
10,2010,112,-64,16,2030,338,2060,429
10,2010,126,0,16,2030,372,2060,447
10,2011,500,-64,16,2030,338,2060,429
10,2011,510,112,80,2031,399,2061,144
10,2011,514,16,64,2030,370,2060,446
10,2011,515,0,16,2030,372,2060,447
11,2010,218,128,144,2030,45,2060,136
11,2010,225,48,112,2031,111,2060,150
11,2011,429,128,144,2030,45,2060,136
11,2011,436,48,96,2031,111,2060,150
12,2010,412,16,48,2031,194,2060,230
12,2010,420,32,16,2031,206,2060,240
12,2011,304,16,64,2031,194,2060,230
12,2011,312,32,16,2031,206,2060,240
13,2010,168,16,64,2031,501,2060,470
13,2010,178,-32,0,2030,559,2061,203
13,2010,186,0,32,2031,538,2061,218
13,2010,187,-48,-16,2030,571,2061,219
13,2011,395,16,48,2031,501,2060,470
13,2011,405,-32,0,2030,559,2061,203
13,2011,413,0,0,2031,538,2061,218
13,2011,414,-48,0,2030,571,2061,219
14,2010,551,-128,16,2030,282,2061,525
14,2010,552,16,48,2031,209,2060,160
14,2011,490,-128,0,2030,282,2061,525
14,2011,491,16,16,2031,209,2060,160
15,2010,360,0,32,2031,281,2060,335
15,2010,363,16,112,2031,292,2060,342
15,2010,367,0,32,2030,409,2060,351
15,2011,252,64,96,2031,275,2060,330
15,2011,254,0,16,2031,281,2060,335
15,2011,257,16,112,2031,292,2060,342
15,2011,262,0,32,2030,409,2060,351
16,2010,558,0,48,2030,529,2061,407
16,2010,567,32,64,2031,241,2060,277
16,2010,568,16,32,2031,243,2061,420
16,2011,356,0,16,2030,529,2061,407
16,2011,365,32,64,2031,241,2060,277
16,2011,366,16,32,2031,243,2061,420
17,2010,206,-32,16,2030,540,2061,149
17,2011,482,16,48,2030,535,2060,357
17,2011,483,-32,0,2030,540,2061,149
18,2010,247,48,-32,2031,111,2060,78
18,2011,366,48,-32,2031,111,2060,78
19,2010,69,0,32,2031,369,2061,445
19,2010,80,-48,0,2030,288,2060,436
19,2010,88,16,32,2031,405,2060,441
19,2010,89,16,64,2031,406,2060,442
19,2011,298,0,16,2031,369,2061,445
19,2011,312,-48,32,2030,288,2060,436
19,2011,320,16,16,2031,405,2060,441
19,2011,321,16,32,2031,406,2060,442
20,2010,47,-64,0,2030,68,2060,336
20,2010,48,64,48,2031,292,2060,337
20,2010,49,160,192,2030,81,2060,344
20,2011,440,-64,0,2030,68,2060,336
20,2011,441,64,32,2031,292,2060,337
20,2011,442,160,192,2030,81,2060,344
21,2010,372,32,64,2031,300,2060,346
21,2011,267,32,48,2031,300,2060,346
21,2011,280,0,32,2030,423,2060,364
22,2010,398,-16,0,2031,197,2060,235
22,2010,401,48,64,2030,164,2060,239
22,2010,410,-96,16,2030,179,2060,252
22,2011,369,-16,0,2031,197,2060,235
22,2011,372,48,64,2030,164,2060,239
22,2011,382,-96,16,2030,179,2060,252
23,2010,142,16,32,2030,497,2061,162
23,2010,153,16,48,2031,477,2061,179
23,2011,233,16,48,2030,497,2061,162
23,2011,244,16,64,2031,477,2061,179
24,2010,454,64,80,2031,285,2060,249
24,2010,465,-80,0,2030,355,2061,489
24,2010,470,16,64,2030,364,2060,273
24,2011,432,64,64,2031,285,2060,249
24,2011,442,-80,16,2030,355,2061,489
24,2011,446,0,112,2030,363,2060,272
24,2011,449,16,32,2030,364,2060,273
25,2010,212,32,32,2031,236,2060,263
25,2010,215,16,48,2031,237,2060,266
25,2010,235,0,48,2031,261,2060,299
25,2011,329,32,32,2031,236,2060,263
25,2011,332,16,32,2031,237,2060,266
25,2011,352,0,64,2031,261,2060,299
26,2010,492,16,32,2031,108,2060,148
26,2010,501,80,80,2031,130,2060,172
26,2011,331,16,48,2031,108,2060,148
26,2011,332,0,32,2030,75,2060,156
26,2011,341,32,48,2031,129,2060,170
26,2011,342,80,128,2031,130,2060,172
27,2010,194,-48,16,2030,343,2061,142
27,2011,322,-48,16,2030,343,2061,142
28,2010,132,96,80,2030,289,2060,360
28,2011,443,96,112,2030,289,2060,360
28,2011,451,16,64,2031,331,2060,366
29,2010,54,0,16,2031,365,2060,318
29,2010,58,16,128,2030,459,2060,335
29,2011,221,0,16,2031,365,2060,318
29,2011,226,16,96,2030,459,2060,335
30,2010,339,32,32,2031,424,2061,83
30,2011,238,32,48,2031,424,2061,83
31,2010,478,16,80,2031,289,2060,328
31,2010,482,48,64,2031,293,2061,374
31,2010,485,32,64,2031,309,2060,346
31,2011,244,32,64,2031,279,2060,322
31,2011,251,16,80,2031,289,2060,328
31,2011,255,48,48,2031,293,2061,374
31,2011,259,32,48,2031,309,2060,346
32,2010,287,48,80,2031,66,2060,103
32,2010,291,-112,32,2030,461,2060,110
32,2011,220,48,80,2031,40,2061,469
32,2011,236,48,80,2031,66,2060,103
32,2011,240,-112,32,2030,461,2060,110
33,2010,285,-16,16,2030,577,2060,491
33,2010,286,16,48,2030,583,2060,493
33,2011,399,0,16,2030,562,2061,137
33,2011,404,16,64,2031,526,2060,488
33,2011,406,-16,16,2030,577,2060,491
33,2011,408,16,16,2030,583,2060,493
33,2011,411,64,80,2031,549,2060,500
34,2010,133,0,16,2031,156,2060,200
34,2010,136,16,0,2030,82,2061,438
34,2010,139,48,80,2031,167,2060,205
34,2010,141,48,0,2031,168,2060,207
34,2010,151,32,176,2031,185,2060,215
34,2010,152,-112,-16,2030,103,2060,217
34,2011,334,0,16,2031,156,2060,200
34,2011,337,16,32,2030,82,2061,438
34,2011,341,48,80,2031,167,2060,205
34,2011,343,48,0,2031,168,2060,207
34,2011,353,32,176,2031,185,2060,215
34,2011,354,-112,-16,2030,103,2060,217
35,2010,111,0,48,2030,408,2061,73
35,2011,345,0,32,2030,408,2061,73
35,2011,347,64,96,2030,412,2060,252
36,2010,128,-112,16,2031,434,2060,482
36,2010,134,-48,0,2030,332,2061,522
36,2011,357,-112,32,2031,434,2060,482
36,2011,363,-48,0,2030,332,2061,522
37,2011,363,32,64,2030,399,2061,308
38,2010,232,16,64,2031,137,2060,103
38,2010,238,128,32,2030,390,2061,86
38,2010,239,-32,0,2031,150,2060,115
38,2011,345,16,48,2031,137,2060,103
38,2011,351,128,48,2030,390,2061,86
38,2011,352,-32,-16,2031,150,2060,115
39,2010,510,0,32,2031,181,2060,147
39,2011,337,0,32,2031,181,2060,147
40,2010,431,0,48,2030,109,2060,225
40,2011,279,48,80,2031,166,2060,211
40,2011,292,0,0,2030,109,2060,225
41,2010,447,-112,0,2031,201,2061,68
41,2010,451,0,0,2030,526,2061,74
41,2010,459,0,32,2031,230,2060,185
41,2011,282,-112,16,2031,201,2061,68
41,2011,286,0,16,2030,526,2061,74
41,2011,294,0,48,2031,230,2060,185
42,2010,358,-16,-16,2030,61,2060,136
42,2010,369,-32,0,2030,86,2060,160
42,2011,304,-16,16,2030,61,2060,136
42,2011,316,-32,16,2030,86,2060,160
43,2010,400,32,64,2031,135,2060,177
43,2010,407,16,48,2031,150,2061,381
43,2011,335,32,64,2031,135,2060,177
43,2011,339,0,48,2031,139,2060,182
43,2011,344,16,16,2031,150,2061,381
45,2010,258,0,0,2030,285,2060,181
45,2010,261,80,112,2031,231,2060,194
45,2011,411,0,0,2030,285,2060,181
45,2011,414,80,96,2031,231,2060,194
45,2011,416,-48,16,2030,305,2060,198
46,2010,481,64,64,2031,280,2060,242
46,2010,484,16,48,2031,290,2060,246
46,2010,486,48,96,2031,293,2060,249
46,2011,448,64,80,2031,280,2060,242
46,2011,451,16,32,2031,290,2060,246
46,2011,452,32,48,2031,291,2061,322
46,2011,454,48,96,2031,293,2060,249
47,2010,91,-64,-16,2030,431,2061,250
47,2011,307,-64,16,2030,431,2061,250
47,2011,311,64,64,2031,372,2060,408
48,2010,306,32,48,2030,221,2060,195
48,2010,308,32,64,2031,157,2060,196
48,2010,315,16,0,2031,165,2061,261
48,2011,424,32,48,2030,221,2060,195
48,2011,426,32,64,2031,157,2060,196
48,2011,433,16,0,2031,165,2061,261
49,2010,533,16,16,2031,373,2061,406
49,2011,461,16,32,2031,373,2061,406
50,2010,172,16,16,2031,370,2060,335
50,2010,176,-64,0,2030,418,2060,351
50,2010,180,80,48,2031,395,2061,71
50,2011,272,16,32,2031,370,2060,335
50,2011,278,-48,0,2030,418,2061,66
50,2011,281,80,48,2031,395,2061,71
51,2010,61,64,80,2031,312,2060,276
51,2010,65,16,16,2030,463,2060,283
51,2010,73,16,48,2031,341,2060,300
51,2011,390,64,80,2031,312,2060,276
51,2011,394,16,32,2030,463,2060,283
51,2011,403,16,48,2031,341,2060,300
52,2010,488,32,16,2030,226,2060,298
52,2010,498,80,80,2031,278,2060,312
52,2011,479,80,80,2031,278,2060,312
53,2010,436,-96,16,2030,410,2060,187
53,2011,383,-96,32,2030,410,2060,187
54,2010,577,-80,192,2030,442,2060,113
54,2010,579,-32,-16,2030,452,2060,116
54,2010,582,-16,16,2030,455,2060,118
54,2010,589,32,64,2030,471,2060,131
54,2011,531,-80,192,2030,442,2060,113
54,2011,534,-32,0,2030,452,2060,116
54,2011,537,-16,16,2030,455,2060,118
54,2011,544,32,64,2030,471,2060,131
55,2010,337,32,48,2030,73,2060,146
55,2010,340,-16,16,2030,75,2060,149
55,2010,341,16,32,2031,112,2061,310
55,2011,288,32,64,2030,73,2060,146
55,2011,291,-16,16,2030,75,2060,149
55,2011,292,16,32,2031,112,2061,310
56,2010,345,32,0,2030,490,2060,210
56,2011,224,32,0,2030,490,2060,210
57,2010,62,32,48,2031,162,2060,118
57,2010,73,64,48,2030,386,2060,136
57,2011,438,32,48,2031,162,2060,118
57,2011,449,64,48,2030,386,2060,136
58,2010,391,32,64,2030,357,2060,191
58,2010,393,-32,80,2031,151,2060,192
58,2010,396,144,0,2030,367,2060,198
58,2010,401,16,48,2031,182,2060,212
58,2011,318,32,64,2030,357,2060,191
58,2011,320,-32,80,2031,151,2060,192
58,2011,323,144,16,2030,367,2060,198
58,2011,330,16,16,2031,182,2060,212
59,2010,84,16,0,2030,397,2060,149
59,2010,92,16,32,2031,122,2060,162
59,2010,95,0,80,2030,411,2060,165
59,2010,99,32,48,2031,130,2060,167
59,2010,101,48,80,2031,140,2060,170
59,2011,360,16,0,2030,397,2060,149
59,2011,367,-16,48,2031,120,2060,160
59,2011,369,16,48,2031,122,2060,162
59,2011,376,32,80,2031,130,2060,167
59,2011,378,48,64,2031,140,2060,170
60,2010,261,64,96,2030,226,2060,421
60,2010,262,16,64,2031,460,2060,422
