event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2050,228,-80,-16,2010,210,2081,175
1,2050,243,-64,-32,2010,221,2080,275
1,2051,42,-80,-16,2010,210,2081,175
1,2051,46,48,144,2010,213,2080,260
1,2051,55,-64,0,2010,221,2080,275
1,2060,149,-32,0,2010,210,2080,258
1,2060,161,-64,48,2010,221,2080,275
1,2061,382,16,-16,2010,210,2071,35
1,2061,386,48,80,2010,213,2080,260
1,2061,395,-64,32,2010,221,2080,275
2,2050,223,-112,0,2011,448,2081,594
2,2050,225,-64,0,2010,134,2080,524
2,2051,554,-96,0,2011,448,2080,522
2,2051,556,-64,0,2010,134,2080,524
2,2060,262,-16,-16,2011,448,2071,374
2,2060,265,-64,80,2010,134,2080,524
2,2061,624,-16,-32,2011,448,2071,374
2,2061,626,-64,64,2010,134,2080,524
3,2050,339,-96,16,2010,167,2080,373
3,2050,346,-80,-16,2010,173,2080,379
3,2050,348,-160,64,2010,174,2080,385
3,2050,357,-48,0,2010,181,2081,293
3,2050,361,-80,-16,2011,453,2080,394
3,2051,243,-48,-16,2010,167,2081,275
3,2051,251,-80,0,2010,173,2080,379
3,2051,253,-160,64,2010,174,2080,385
3,2051,261,-48,0,2010,181,2081,293
3,2051,264,-80,0,2011,453,2080,394
3,2060,514,-48,32,2010,167,2081,275
3,2060,522,16,-16,2010,173,2071,598
3,2060,524,-160,80,2010,174,2080,385
3,2060,534,-48,16,2010,181,2081,293
3,2060,538,-64,48,2011,453,2081,297
3,2061,308,-48,48,2010,167,2081,275
3,2061,315,16,-16,2010,173,2071,598
3,2061,317,-160,112,2010,174,2080,385
3,2061,325,-48,16,2010,181,2081,293
3,2061,328,-64,64,2011,453,2081,297
4,2050,128,-48,-48,2011,501,2080,340
4,2050,130,-96,0,2010,373,2080,343
4,2050,131,-80,0,2011,504,2081,65
4,2050,134,-64,-32,2010,379,2080,349
4,2050,136,-80,0,2010,380,2080,351
4,2050,148,-80,16,2011,519,2080,359
4,2050,152,160,-32,2021,331,2070,536
4,2051,286,-48,-32,2011,501,2080,340
4,2051,288,-112,0,2010,373,2081,63
4,2051,289,-80,0,2011,504,2081,65
4,2051,292,-64,-32,2010,379,2080,349
4,2051,293,-96,0,2010,380,2081,71
4,2051,305,-80,16,2011,519,2080,359
4,2051,308,160,-32,2021,331,2070,536
4,2060,167,-48,16,2011,501,2080,340
4,2060,169,-96,48,2010,373,2080,343
4,2060,170,-64,48,2011,504,2080,345
4,2060,174,-64,32,2010,379,2080,349
4,2060,175,48,-16,2010,380,2070,531
4,2060,185,-80,48,2011,519,2080,359
4,2060,187,144,0,2010,390,2070,536
4,2061,253,-48,32,2011,501,2080,340
4,2061,255,-96,64,2010,373,2080,343
4,2061,256,-64,48,2011,504,2080,345
4,2061,258,-64,48,2010,379,2080,349
4,2061,259,48,-16,2010,380,2070,531
4,2061,269,-80,64,2011,519,2080,359
4,2061,271,144,32,2010,390,2070,536
5,2050,166,-96,0,2010,300,2080,112
5,2050,170,-80,0,2010,303,2080,118
5,2051,78,-80,16,2010,300,2081,388
5,2051,81,-64,0,2010,303,2081,395
5,2060,198,-80,48,2010,300,2081,388
5,2060,202,16,-32,2010,303,2070,522
5,2061,277,-80,96,2010,300,2081,388
5,2061,281,16,-16,2010,303,2070,522
6,2050,415,-48,16,2010,385,2080,445
6,2051,339,-48,0,2010,385,2080,445
6,2060,305,-48,48,2010,385,2080,445
6,2061,364,-48,64,2010,385,2080,445
7,2050,172,-48,-64,2010,454,2081,69
7,2050,187,-128,160,2011,395,2080,220
7,2050,190,-112,16,2010,468,2081,89
7,2050,196,-48,0,2021,252,2081,97
7,2051,100,-48,-64,2010,454,2081,69
7,2051,112,-128,96,2011,395,2080,220
7,2051,115,-112,16,2010,468,2081,89
7,2051,121,-48,-32,2021,252,2081,97
7,2060,255,-48,0,2010,454,2081,69
7,2060,269,-64,-32,2011,388,2071,59
7,2060,273,-128,176,2011,395,2080,220
7,2060,276,-64,32,2010,468,2080,223
7,2060,281,-32,16,2021,252,2080,229
7,2061,473,-48,0,2010,454,2081,69
7,2061,484,-64,-16,2011,388,2071,59
7,2061,487,-128,176,2011,395,2080,220
7,2061,490,-64,32,2010,468,2080,223
7,2061,493,-32,48,2021,252,2080,229
8,2050,195,-64,0,2021,292,2080,317
8,2050,211,-48,16,2010,450,2080,328
8,2050,213,-64,32,2010,453,2080,331
8,2050,222,160,-96,2021,307,2080,340
8,2051,263,-64,32,2021,292,2080,317
8,2051,281,-32,-32,2011,401,2080,334
8,2051,286,160,-96,2021,307,2080,340
8,2060,162,-64,64,2021,292,2080,317
8,2060,176,-48,48,2010,450,2080,328
8,2060,178,-64,48,2010,453,2080,331
8,2061,231,-64,96,2021,292,2080,317
8,2061,243,-48,80,2010,450,2080,328
8,2061,249,-32,32,2011,401,2080,334
9,2050,229,-64,-16,2010,51,2081,374
9,2050,230,-64,-16,2010,52,2080,310
9,2050,234,-80,-16,2011,452,2080,314
9,2050,248,32,-80,2011,469,2070,481
9,2051,259,-64,-16,2010,51,2081,374
9,2051,260,-64,-16,2010,52,2080,310
9,2051,264,-80,-16,2011,452,2080,314
9,2051,277,32,-32,2011,469,2070,481
9,2060,119,-48,16,2010,51,2080,308
