event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,2080,207,48,0,2031,346,2060,305
1,2080,210,0,16,2030,491,2051,108
1,2080,218,32,0,2041,540,2050,274
1,2080,222,96,0,2041,551,2050,277
1,2080,224,48,0,2031,369,2050,280
1,2080,232,0,0,2040,432,2051,133
1,2080,237,0,0,2031,390,2051,140
1,2081,452,-16,0,2031,346,2050,264
1,2081,455,0,-16,2040,400,2050,265
1,2081,463,32,0,2041,540,2050,274
1,2081,467,80,0,2030,504,2050,277
1,2081,469,48,-16,2031,369,2050,280
1,2081,482,16,0,2040,444,2061,175
2,2080,206,0,0,2030,405,2050,165
2,2080,207,80,0,2030,406,2061,107
2,2080,216,0,0,2030,415,2050,173
2,2080,217,16,-32,2031,366,2050,174
2,2080,224,0,-16,2031,379,2050,182
2,2080,226,16,-16,2041,473,2050,187
2,2080,228,32,-16,2041,477,2060,338
2,2080,229,-32,-16,2040,296,2050,192
2,2080,231,-48,16,2041,481,2060,343
2,2081,47,0,-16,2030,405,2050,165
2,2081,48,80,0,2030,406,2061,107
2,2081,56,0,0,2030,415,2050,173
2,2081,57,16,-16,2031,366,2050,174
2,2081,64,0,-32,2031,379,2050,182
2,2081,66,16,-32,2041,473,2050,187
2,2081,68,32,-16,2041,477,2060,338
2,2081,69,-32,0,2040,296,2050,192
2,2081,71,-48,16,2041,481,2060,343
3,2080,456,0,0,2031,135,2051,260
3,2080,461,48,0,2040,216,2060,177
3,2080,462,-32,0,2040,217,2050,517
3,2080,467,-16,0,2041,361,2050,522
3,2080,468,16,-16,2031,147,2060,187
3,2080,476,-16,16,2040,236,2060,191
3,2080,477,-16,0,2030,337,2050,531
3,2080,480,-96,48,2031,166,2060,195
3,2080,486,-16,0,2030,344,2050,537
3,2080,489,16,0,2040,257,2050,542
3,2081,103,16,0,2040,210,2051,260
3,2081,108,48,-16,2040,216,2060,177
3,2081,109,-32,-16,2040,217,2050,517
3,2081,114,-16,-16,2041,361,2050,522
3,2081,115,16,-16,2031,147,2060,187
3,2081,118,-32,0,2031,151,2050,527
3,2081,123,-16,0,2040,236,2060,191
3,2081,124,-16,0,2030,337,2050,531
3,2081,127,-96,64,2031,166,2060,195
3,2081,133,16,-16,2040,257,2050,542
4,2080,401,144,80,2040,458,2050,365
4,2080,414,0,0,2040,482,2051,171
4,2080,419,64,0,2030,140,2050,387
4,2080,429,64,0,2031,286,2050,392
4,2080,430,32,0,2030,144,2060,239
4,2081,328,144,32,2040,458,2050,365
4,2081,341,48,0,2031,271,2060,227
4,2081,347,64,-16,2030,140,2050,387
4,2081,357,64,-16,2031,286,2050,392
4,2081,358,-32,0,2040,497,2050,393
5,2080,302,112,80,2040,133,2060,235
5,2080,311,64,32,2030,363,2060,244
5,2080,314,-16,-16,2040,152,2050,286
5,2080,317,64,0,2031,223,2061,264
5,2080,321,96,-16,2040,159,2060,249
5,2080,322,-16,0,2031,228,2050,292
5,2080,324,0,0,2030,376,2050,294
5,2081,46,112,112,2040,133,2060,235
5,2081,55,80,0,2031,214,2060,244
5,2081,58,-16,-32,2040,152,2050,286
5,2081,61,0,-16,2030,367,2050,288
5,2081,65,96,-16,2040,159,2060,249
5,2081,67,-16,-16,2031,228,2050,292
5,2081,69,0,0,2030,376,2050,294
6,2080,309,0,0,2031,130,2051,250
6,2080,311,0,-32,2031,132,2050,45
6,2080,313,-48,0,2041,395,2050,48
6,2080,315,32,0,2040,214,2051,262
6,2080,316,48,0,2040,220,2060,103
6,2080,327,-16,0,2031,156,2050,66
6,2080,329,32,0,2041,416,2061,526
6,2080,337,-16,0,2040,235,2060,115
6,2080,340,0,0,2031,166,2050,73
6,2080,342,32,0,2041,427,2060,119
6,2080,344,64,0,2031,170,2060,123
6,2081,465,-16,-16,2040,203,2050,43
6,2081,467,0,-32,2031,132,2050,45
6,2081,469,-32,0,2041,395,2051,255
6,2081,471,0,-16,2031,142,2050,55
6,2081,472,48,0,2031,145,2050,57
6,2081,473,32,16,2031,148,2060,103
6,2081,483,-16,0,2031,156,2050,66
6,2081,485,32,0,2041,416,2061,526
6,2081,495,0,0,2031,166,2050,73
6,2081,497,32,0,2041,427,2060,119
6,2081,499,64,0,2031,170,2060,123
7,2080,385,-32,0,2030,491,2050,298
7,2080,389,-16,0,2031,199,2050,301
7,2080,394,16,0,2040,266,2050,309
7,2080,403,16,-16,2031,218,2050,318
7,2080,405,-32,0,2031,222,2050,322
7,2080,406,0,32,2040,283,2051,357
7,2080,407,16,0,2041,441,2050,324
7,2081,101,-32,0,2030,491,2050,298
7,2081,105,16,0,2040,261,2050,301
7,2081,110,16,0,2040,266,2050,309
7,2081,118,16,-16,2031,218,2050,318
7,2081,120,-32,-16,2031,222,2050,322
7,2081,121,0,16,2040,283,2051,357
7,2081,122,0,0,2031,224,2050,324
8,2080,405,48,0,2031,132,2061,487
8,2080,407,0,0,2040,232,2050,455
8,2080,418,0,0,2040,253,2050,477
8,2080,421,0,0,2031,168,2060,208
8,2081,378,48,0,2031,132,2061,487
8,2081,380,0,0,2040,232,2050,455
8,2081,389,0,-16,2040,253,2050,477
8,2081,392,0,-16,2031,168,2060,208
9,2080,307,0,-16,2031,159,2050,66
9,2080,308,0,-16,2040,369,2050,67
9,2080,310,32,0,2041,428,2050,69
9,2080,319,0,0,2040,385,2050,76
9,2080,326,-48,0,2041,454,2050,85
9,2080,327,16,-16,2030,530,2051,265
9,2080,332,0,32,2030,532,2050,95
9,2080,338,0,0,2030,537,2050,106
9,2081,546,0,-16,2031,159,2050,66
9,2081,547,0,0,2031,160,2051,248
