event,channel,waveform_index_save,dt_ns_coinc,dt_ns_save,channel_coincident_left,waveform_index_coincident_left,channel_coincident_right,waveform_index_coincident_right
1,1020,8,64,32,2080,454,2010,260
1,1021,1116,64,32,2080,454,2010,260
1,1040,536,64,32,2080,454,2010,260
1,1041,581,64,32,2080,454,2010,260
1,1060,83,112,96,2080,462,2010,266
1,1060,89,-32,0,2070,349,2021,491
1,1061,1319,112,112,2080,462,2010,266
1,1061,1327,-32,-16,2070,349,2021,491
1,1080,1179,64,32,2080,454,2010,260
1,1080,1193,112,96,2080,462,2010,266
1,1080,1199,-32,0,2070,349,2021,491
1,1081,1240,64,32,2080,454,2010,260
1,1081,1255,112,112,2080,462,2010,266
1,1081,1261,-32,0,2070,349,2021,491
1,2030,227,64,48,2080,454,2010,260
1,2031,114,64,-16,2080,454,2010,260
1,2040,185,64,-32,2080,454,2010,260
1,2041,288,64,-16,2080,454,2010,260
1,2050,427,112,48,2080,462,2010,266
1,2050,435,32,-16,2080,466,2010,272
1,2051,364,112,48,2080,462,2010,266
1,2051,370,32,0,2080,466,2010,272
1,2060,154,112,80,2080,462,2010,266
1,2060,160,-32,-16,2070,349,2021,491
1,2061,506,112,80,2080,462,2010,266
1,2061,511,-32,0,2070,349,2021,491
2,1020,596,-32,0,2071,516,2021,249
2,1020,622,48,16,2080,239,2010,168
2,1060,787,48,16,2080,239,2010,168
2,1061,1264,48,0,2080,239,2010,168
2,1080,950,48,-16,2080,239,2010,168
2,1081,1051,48,16,2080,239,2010,168
2,2030,345,96,16,2081,307,2010,158
2,2030,349,-32,-16,2071,516,2021,249
2,2031,381,96,16,2081,307,2010,158
2,2031,385,-32,-48,2071,516,2021,249
2,2040,263,96,0,2081,307,2010,158
2,2040,267,-32,-32,2071,516,2021,249
2,2040,286,96,16,2081,333,2010,168
2,2041,462,48,0,2080,213,2010,158
2,2041,466,-32,-32,2071,516,2021,249
2,2050,177,96,0,2081,307,2010,158
2,2050,180,-32,-80,2071,516,2021,249
2,2050,197,96,-16,2081,333,2010,168
2,2051,130,96,0,2081,307,2010,158
2,2051,149,96,0,2081,333,2010,168
2,2060,422,48,16,2080,213,2010,158
2,2060,448,48,0,2080,239,2010,168
2,2061,96,48,32,2080,213,2010,158
2,2061,117,48,0,2080,239,2010,168
3,1020,1186,-48,0,2070,292,2010,149
3,1020,1202,64,48,2081,179,2010,154
3,1021,863,-48,0,2070,292,2010,149
3,1021,886,64,48,2081,179,2010,154
3,1040,1024,-48,0,2070,292,2010,149
3,1040,1047,64,64,2081,179,2010,154
3,1041,506,-48,-16,2070,292,2010,149
3,1060,734,-32,16,2071,119,2010,145
3,1060,760,64,32,2081,179,2010,154
3,1061,955,-32,0,2071,119,2010,145
3,1061,986,64,48,2081,179,2010,154
3,1080,905,-32,0,2071,119,2010,145
3,1080,914,-48,16,2070,292,2010,149
3,1081,617,-32,16,2071,119,2010,145
3,1081,626,-48,16,2070,292,2010,149
3,2030,452,48,0,2080,338,2010,149
3,2030,465,80,0,2080,348,2010,154
3,2031,418,48,16,2080,338,2010,149
3,2031,433,64,32,2081,179,2010,154
3,2040,203,48,16,2080,338,2010,149
3,2040,219,64,0,2081,179,2010,154
3,2041,244,48,16,2080,338,2010,149
3,2041,258,64,0,2081,179,2010,154
3,2050,297,48,-16,2080,329,2010,145
3,2051,125,80,0,2081,163,2010,145
3,2060,374,-32,-16,2071,119,2010,145
3,2061,475,-32,-16,2071,119,2010,145
4,1020,1011,48,32,2080,405,2010,114
4,1040,1218,0,16,2081,218,2010,116
4,1041,904,0,0,2081,218,2010,116
4,1060,706,48,32,2080,405,2010,114
4,1061,1060,48,16,2080,405,2010,114
4,1080,601,0,16,2081,218,2010,116
