sample,mean,median,percentile_16,percentile_84
0,-0.14062714576721191,0,-4,5
1,-0.056457158178091049,0,-3.5,4.5
2,0.012721771374344826,0,-3,4.5
3,0.018085544928908348,0,-3,4
4,0.057557418942451477,0,-3,4
5,0.11023242771625519,0,-3,4
6,0.1051437184214592,0,-3,4
7,0.11229541897773743,0,-3,4
8,0.097166828811168671,0,-3,4
9,0.12027231603860855,0,-3,4
10,0.13168752193450928,0,-3,4
11,0.14282767474651337,0,-3,4
12,0.13787649571895599,0,-3,4
13,0.1439279317855835,0,-3,3.5
14,0.12536102533340454,0,-3,3.5
15,0.12178517132997513,0,-3,3
16,0.1327877938747406,0,-3,3
17,0.13113740086555481,0,-2.5,3
18,0.14557832479476929,0,-2,3
19,0.14984183013439178,0,-2,3
20,0.18642552196979523,0,-2,3
21,0.20801815390586853,0,-2,3
22,0.20045386254787445,0,-2,3
23,0.20760555565357208,0,-2,2.5
24,0.23318663239479065,0,-2,2.5
25,0.2396506667137146,0,-2,2
26,0.23373676836490631,0,-2,2.5
27,0.24886535108089447,0,-2.5,2.5
28,0.26674461364746094,0,-3,2.5
29,0.25422912836074829,0,-3,2.5
30,0.26193097233772278,0,-3,3
31,0.27953514456748962,0,-3,3
32,0.27829733490943909,0,-3,3
33,0.24061340093612671,0,-3,3
34,0.19962866604328156,0,-3,2.5
35,0.22658506035804749,0,-3,3
36,0.23841287195682526,0,-3,3
37,0.21063128113746643,0,-3,3
38,0.17432264983654022,0,-3.5,3
39,0.210356205701828,0,-4,3
40,0.22218401730060577,0,-4,3
41,0.23167377710342407,0,-4,3
42,0.28833723068237305,0,-4,3
43,0.33441066741943359,0,-4,3
44,0.3723696768283844,0,-4,3
45,0.43260899186134338,0,-4,3
46,0.50151288509368896,0,-4,3
47,0.59022140502929688,-0.5,-4,3
48,0.67054051160812378,-0.5,-4.8999999999999773,3
49,0.8353046178817749,-0.5,-5,3.5
50,0.91191035509109497,-1,-5,3.5
51,1.0394030809402466,-0.5,-5,3.5
52,1.150254487991333,-1,-5,4
53,1.2814606428146362,-1,-5,4
54,1.5077018737792969,-1,-5,4
55,1.8468574285507202,-1,-5,4
56,2.5953102111816406,0,-5,5
57,4.9238758087158203,0,-5,8
58,13.63409423828125,4,-3,23
59,43.722801208496094,26,4,79
60,122.00323486328125,94,29,212
61,269.08493041992188,220,88,458
62,478.07846069335938,391,167,808.40000000000009
63,720.56439208984375,585.5,252,1225
64,967.90887451171875,777,334,1658.4000000000001
65,1202.6287841796875,960,407,2054.4000000000001
66,1416.7266845703125,1120,475.60000000000002,2424.8000000000002
67,1606.92041015625,1262,538.20000000000005,2766.4000000000001
68,1771.6885986328125,1384,592,3051.2000000000003
69,1910.7586669921875,1485,637.60000000000002,3300.8000000000002
70,2025.218017578125,1570,674.20000000000005,3497.8000000000006
71,2117.184326171875,1639.5,702,3662.4000000000005
72,2189.440185546875,1694,723.20000000000005,3780.8000000000002
73,2244.909423828125,1736.5,742,3864.6000000000004
74,2286.71923828125,1767,758,3939.6000000000004
75,2317.493408203125,1790.5,769.20000000000005,3992.4000000000005
76,2339.345947265625,1806,779.10000000000002,4030.8000000000002
77,2354.08203125,1819,786.60000000000002,4059.8000000000002
78,2363.43603515625,1828,791,4075
79,2369.297119140625,1833,795.5,4086.0000000000009
80,2374.16162109375,1839,799.60000000000002,4087.7000000000003
81,2381.213134765625,1850,802,4102.5
82,2392.5810546875,1862,806.10000000000002,4115
83,2407.755126953125,1876.5,816,4137
84,2424.654541015625,1894.5,821,4168
85,2441.1640625,1908,824.5,4195
86,2455.867431640625,1920,830.20000000000005,4220
87,2467.814208984375,1927,836.40000000000009,4242
88,2476.68310546875,1934,840,4254.4000000000005
89,2482.27490234375,1936.5,843.20000000000005,4259
90,2484.490234375,1941,844,4268.8000000000011
91,2483.433837890625,1940,844,4261
92,2479.486572265625,1935,844,4252.4000000000005
93,2472.97998046875,1932,843.60000000000002,4236
94,2464.363037109375,1927,841.10000000000002,4217.5000000000018
95,2453.991943359375,1917.5,838.60000000000002,4200.0000000000009
96,2442.281494140625,1909,835.80000000000007,4176.8000000000011
97,2429.523193359375,1897,831,4149.6000000000004
98,2415.902587890625,1888.5,825.10000000000002,4120.3999999999996
99,2401.68701171875,1879,818,4089.4000000000001
100,2387.09033203125,1867,811.5,4063.5000000000005
101,2372.37255859375,1857,805.20000000000005,4033.6000000000004
102,2357.87255859375,1844,802,4011
103,2343.7197265625,1833,798.20000000000005,3982.4000000000005
104,2329.865966796875,1823,793.60000000000002,3954
105,2316.08203125,1813,786.60000000000002,3926.7000000000003
106,2302.189697265625,1800.5,782,3898.8000000000002
107,2287.9638671875,1788.5,776,3877.8000000000002
108,2273.368408203125,1777.5,770.10000000000002,3852.4000000000001
109,2258.327392578125,1767.5,764.80000000000007,3828
110,2242.8466796875,1755.5,760.40000000000009,3810.8000000000002
111,2226.910888671875,1744,751.20000000000005,3782.8000000000002
112,2210.578125,1730,745.10000000000002,3756.4000000000001
113,2193.8544921875,1717,738.60000000000002,3729.8000000000002
114,2176.7734375,1699,733.10000000000002,3706.8000000000002
115,2159.3798828125,1685,727,3678.2000000000003
116,2141.7607421875,1672,721.20000000000005,3650.8000000000002
117,2123.942626953125,1658,713.20000000000005,3623.2000000000007
118,2106.0068359375,1643,708.10000000000002,3593.8000000000002
119,2087.948486328125,1628,700.20000000000005,3565.8000000000002
120,2069.846435546875,1616,695,3533
121,2051.71435546875,1602,689.5,3506.4000000000001
122,2033.6671142578125,1587,682.60000000000002,3472.8000000000002
123,2015.72509765625,1573,676.20000000000005,3442.6000000000004
124,1997.9296875,1557,670,3411.8000000000002
125,1980.1871337890625,1543,663,3382.8000000000002
126,1962.4473876953125,1529.5,657,3354
127,1944.761474609375,1516,651.5,3328.6000000000004
128,1927.085693359375,1501.5,645.60000000000002,3299.8000000000002
129,1909.385009765625,1487,641,3264.5
130,1891.597412109375,1473,633.10000000000002,3233.8000000000002
131,1873.7769775390625,1459,626,3203.9000000000001
132,1856.0050048828125,1445,618.10000000000002,3172.6000000000004
133,1838.2423095703125,1431,612,3141
134,1820.5157470703125,1415.5,605.5,3111
135,1802.8621826171875,1404,599.10000000000002,3086
136,1785.310302734375,1388,594,3058.6000000000004
137,1767.8350830078125,1375,588.10000000000002,3034.9000000000001
138,1750.3992919921875,1363,582,3006
139,1733.0650634765625,1348,576.20000000000005,2973.8000000000002
140,1715.791259765625,1334,570,2944.8000000000002
141,1698.67236328125,1323,565,2916.4000000000005
142,1681.61328125,1309,559,2884.8000000000002
143,1664.6658935546875,1297.5,552,2851.8000000000002
144,1647.7567138671875,1282,546.5,2827.2000000000003
145,1630.925048828125,1269,540.20000000000005,2802.8000000000002
146,1614.1632080078125,1254,533,2775
147,1597.4462890625,1241.5,527,2745.7000000000003
148,1580.7913818359375,1229,521.60000000000002,2717.0000000000005
149,1564.22802734375,1217,516,2687.9000000000001
150,1547.804443359375,1202,511,2655.6000000000004
151,1531.4111328125,1189,505,2628.8000000000002
152,1515.1585693359375,1175.5,499,2597
153,1499.033935546875,1163.5,494,2564.8000000000002
154,1483.039306640625,1150,487.20000000000005,2537.8000000000002
155,1467.1627197265625,1137.5,482.10000000000002,2512.6000000000004
156,1451.41259765625,1124,476.60000000000002,2482.4000000000005
157,1435.7506103515625,1111,471,2456.4000000000005
158,1420.243408203125,1098,464,2428.9000000000001
159,1404.822021484375,1085,459.10000000000002,2403
160,1389.563232421875,1075,454,2375
161,1374.45703125,1063,449,2351.8000000000002
162,1359.5262451171875,1051,443,2323.8000000000002
163,1344.72705078125,1041,436.60000000000002,2298
164,1330.043212890625,1028,432,2273.6000000000004
165,1315.5123291015625,1017,426,2248.6000000000004
166,1301.0654296875,1005,420,2221.6000000000004
167,1286.7764892578125,994,415,2197.2000000000003
168,1272.609375,982,410.20000000000005,2174
169,1258.5919189453125,972,406,2151
170,1244.671630859375,960.5,401.20000000000005,2130
171,1230.831298828125,951,397,2106
172,1217.0943603515625,940.5,391.10000000000002,2079.2000000000003
173,1203.5120849609375,930.5,387,2053.6000000000004
174,1190.017578125,921,382,2033.6000000000004
175,1176.6822509765625,912,377.5,2013
176,1163.4580078125,902,372,1990.4000000000001
177,1150.369873046875,891.5,368,1969.8000000000002
178,1137.3546142578125,883,363.10000000000002,1949.5000000000005
179,1124.53759765625,873,359,1926.6000000000004
180,1111.791748046875,864,355,1903
181,1099.191162109375,855,349,1881.8000000000002
182,1086.729248046875,845.5,344.5,1862.8000000000002
183,1074.3763427734375,837,341,1842.9000000000001
184,1062.1558837890625,827,338,1820.8000000000002
185,1050.0811767578125,816,333,1803
186,1038.13232421875,806,330,1782.4000000000001
187,1026.3424072265625,797,325.10000000000002,1760
188,1014.6461791992188,788,322,1740.8000000000002
189,1003.0519409179688,779,318,1719.8000000000002
190,991.67962646484375,772,314.20000000000005,1702
191,980.45269775390625,763,311,1682.8000000000002
192,969.2928466796875,753.5,307,1664.2000000000003
193,958.23468017578125,744.5,303,1644.8000000000002
194,947.28680419921875,735.5,298,1626
195,936.44775390625,728.5,295,1610.9000000000001
196,925.6551513671875,721,291.60000000000002,1589.3000000000002
197,914.9593505859375,711.5,287.5,1571.8000000000002
198,904.3382568359375,704,284,1556.8000000000002
199,893.85595703125,697,281,1539.4000000000001
200,883.452392578125,688,276.5,1520.8000000000002
201,873.2103271484375,681,273,1503.8000000000002
202,863.0560302734375,672,270,1488.4000000000005
203,853.0286865234375,664,266,1471
204,843.095947265625,655.5,262,1455
205,833.1959228515625,647,259,1440
206,823.38970947265625,641,255.10000000000002,1424.4000000000001
207,813.6856689453125,633,251.20000000000005,1406.8000000000002
208,804.12835693359375,626,247.60000000000002,1392.8000000000002
209,794.70159912109375,619,244,1372
210,785.3341064453125,612,240.60000000000002,1355
211,776.094970703125,606,237,1339.8000000000002
212,766.91796875,599,233,1325
213,757.9051513671875,591,230.20000000000005,1309.4000000000001
214,749.00927734375,584,228,1293
215,740.2239990234375,578,224,1276.8000000000002
216,731.503173828125,570,222,1264
217,722.91314697265625,564,219,1249
218,714.370849609375,558,217,1235.2000000000003
219,705.9171142578125,551,214,1220
220,697.56365966796875,544.5,210.10000000000002,1208.8000000000002
221,689.29217529296875,539,208,1192.9000000000001
222,681.12164306640625,533,205,1180
223,673.032958984375,527,202,1164.9000000000001
224,664.95135498046875,520,198,1150
225,656.95892333984375,513.5,195,1137.4000000000001
226,649.0677490234375,506,192,1123.8000000000002
227,641.29547119140625,499,189.10000000000002,1109
228,633.581298828125,493,187,1097.8000000000002
229,625.98095703125,487,184,1084
230,618.48883056640625,482,181,1071
231,611.08355712890625,476,178,1060
232,603.7879638671875,471,175,1047.9000000000001
233,596.53302001953125,466,172.10000000000002,1034.8000000000002
234,589.3597412109375,461,170,1021.9000000000001
235,582.23760986328125,453.5,167,1009.9000000000001
236,575.18890380859375,449,165,998.80000000000018
237,568.19866943359375,445,163,986
